"ID","Height","HairLength","Color","RottingFleshPct","Aura","BloodCoverage","MonsterClass"
34,152.371022214694,2.41893956043938,"green",0.694312360847835,49.0837481772907,0.728108038614012,"zombie"
35,163.088342325903,7.3039776630463,"white",0.0625450943829492,51.1707824808346,0.13275920777679,"ghost"
36,177.726039383144,2.38115670720993,"black",0.642575630918145,10.6333758008604,0.686363700067082,"mummy"
37,164.102393061298,3.33870281082143,"black",0.0650930515723303,15.505195081017,0.0293365804793096,"ghost"
38,149.53467446655,3.27639110578854,"green",0.692619831638876,33.7020612036574,0.671654994779204,"zombie"
39,160.296043650859,4.12964421950826,"green",0.319287134811748,21.15634881126,0.329628673262409,"zombie"
40,171.006083485035,22.6129318218773,"black",0.421534981671721,15.997537157601,0.377970216684474,"witch"
41,158.97272351519,3.50685517585011,"white",0.0304156758124009,38.650723968901,0.0571948597557196,"ghost"
42,165.43119362456,23.635312998139,"purple",0.403264456614852,58.9520112899804,0.380321339083453,"witch"
43,167.223652521718,26.4616203514429,"orange",0.232010170165449,44.4690894451583,0.326582578032054,"witch"
44,160.269257295296,2.39025802506928,"green",0.563966498582158,44.9089714447494,0.450389509798718,"zombie"
45,157.701701638369,4.13032865733703,"white",0.0847010884899646,49.4809658017074,0.0205328079596933,"ghost"
46,163.949677142235,6.54184172099365,"white",0.0668694219784811,54.9930910012758,0.0194367936766214,"ghost"
47,155.351185147408,3.32754591428671,"white",0.317106251302175,57.2863368787895,0.276660565063104,"zombie"
48,184.097274069674,13.8224816157636,"white",0.248445855919272,48.1620228569284,0.232046015339306,"vampire"
49,161.558730995322,26.5764430561987,"orange",0.36214839303866,22.9431934615248,0.465016252835346,"witch"
50,153.154940101645,3.19619094264227,"green",0.513819216750562,56.3081060911222,0.650970691811779,"zombie"
51,165.916119984059,4.78832232756922,"purple",0.0116450939094648,60.5602225568809,0.137465831725744,"ghost"
52,167.185528366677,25.3350515975504,"green",0.171494110114872,41.9521929818424,0.0136934109605218,"witch"
53,158.868981572316,3.74419214961952,"white",0.0647728741401807,55.5379794758883,0.0337851721074501,"ghost"
54,165.780774978021,20.424295854374,"black",0.114872888941318,14.8419375947778,0.227577238038144,"witch"
55,163.23386366924,12.4106601432677,"black",0.290225094649941,8.39458842760094,0.222968485347325,"witch"
56,167.234470267942,32.0287804543378,"black",0.266500594653189,15.3410007376357,0.22567945723036,"witch"
57,177.671068295366,14.1606064346433,"green",0.119065246079117,27.2497971481083,0.219860372607581,"vampire"
58,165.784216610377,29.017595222029,"purple",0.342991086002439,56.5330632598833,0.313157969451971,"witch"
59,162.130663974705,1.92299294879786,"white",0.745107530383393,56.1148962540503,0.535042154788978,"mummy"
60,180.458491058077,21.4798787597568,"white",0.237743325694464,41.1408533720888,0.27973756912802,"vampire"
61,163.363533355633,28.2576333918758,"purple",0.255991872400045,42.357907744896,0.322216557707445,"witch"
62,164.834725971697,18.4242795379844,"orange",0.0710073586553335,38.8466616705069,0.0726161978927454,"witch"
63,163.082894744937,21.2358882628266,"black",0.447225394658744,12.9949530805209,0.442804848915593,"witch"
64,160.151202973386,3.07424987425163,"green",0.435110566962976,62.3033764200936,0.609205859853914,"zombie"
65,154.524202647461,3.24128668237522,"green",0.631768949143588,53.1569687904963,0.652619795340863,"zombie"
66,155.468005134907,3.33564315567451,"white",0.459828366490547,44.7259505258003,0.49900499156756,"zombie"
67,155.574317219222,2.8774207984734,"green",0.0609382632886991,43.938034529718,0.102936122594859,"ghost"
68,160.753661812221,19.4998394523185,"orange",0.0747638130560517,21.9521713807277,0.168578815006933,"witch"
69,164.288737216471,29.7636654323214,"purple",0.367053492832929,58.6563310796935,0.375814888333054,"witch"
70,168.160192121322,26.0762758808096,"orange",0.417316264100373,38.729519431658,0.251293806892863,"witch"
71,155.547400789195,3.21899543274206,"white",0.0470896016107872,27.191878392345,-0.0942078007216561,"ghost"
72,165.211901774546,39.4911764820614,"green",0.182753369864076,34.5579869359877,0.193736473578818,"witch"
73,157.44791936812,5.61100315693378,"orange",0.0563442037906498,26.895626436461,0.019801243653051,"ghost"
74,174.921784169953,16.2527917400543,"white",0.0722606366034597,35.586478585844,0.0718616051433275,"vampire"
75,171.499476161913,2.44974549722853,"white",0.59809923239518,59.611998746844,0.844826984393524,"zombie"
76,156.972952859983,3.85213252252546,"purple",0.000804336788132787,64.8013098739362,0.0107688730490434,"ghost"
77,178.965863221255,13.9763587915134,"white",0.243610114278272,52.8111290359281,0.473503974950043,"vampire"
78,155.775637113381,1.81347483040025,"white",0.697061772819143,32.3417637171281,0.734924822616755,"zombie"
79,174.346537286569,13.6354420487039,"white",0.235359058203176,44.4961649642795,0.294590849862773,"vampire"
80,188.710427183236,1.81986280013062,"black",0.630272551719099,11.8233227704605,0.790843989422065,"mummy"
81,165.361804832959,23.7692440288091,"black",0.371807083394378,12.6094648504813,0.31828871253898,"witch"
82,162.922068889066,2.78400265443627,"green",0.605513120256364,38.1216284207471,0.54673592381789,"zombie"
83,165.820874556259,18.3004216392111,"black",0.311565482150763,11.902696191677,0.245653943087607,"witch"
84,170.742842736235,3.36697686570748,"purple",0.413285167654976,62.5406502216946,0.202624471565645,"zombie"
85,168.312026157211,3.44258710775687,"white",0.460205131780822,53.9044597234541,0.444269130217681,"zombie"
86,165.939059966542,7.97894392661891,"white",0.0119451965205371,61.3941970588808,-0.164126168263527,"ghost"
87,180.305306967859,13.1042241285011,"purple",0.013294216291979,75.8136299212917,-0.019034135555742,"vampire"
88,159.496632243801,3.38748962567542,"green",0.31418856162345,13.2228091639283,0.205249731780357,"zombie"
89,178.810051996777,9.2811508017358,"white",0.00607264700811356,54.5643806667947,0.0123221884051157,"vampire"
90,161.494276428671,6.01228503409642,"purple",0.0171568413265049,62.2218688927105,0.147161347303497,"ghost"
91,160.374666331488,6.5988580311248,"green",0.0567198782460764,47.4550797863066,-0.10000388206951,"ghost"
92,179.909101144464,10.4526091262602,"white",0.0447478950954974,57.1225024736801,-0.133873635764169,"vampire"
93,158.351969553339,5.04146282702009,"white",0.0991489144740626,44.6411872386307,0.134348018178449,"ghost"
94,181.435270005764,1.7008736316444,"green",0.783219602052122,51.6666821160468,0.780492682845176,"mummy"
95,173.946632873247,5.91839058862378,"purple",0.0551229288801551,50.5429431427825,0.107145170607873,"ghost"
96,152.720318779822,6.66383273914215,"green",0.0459652396850288,36.6397196411694,0.1031700864405,"ghost"
97,167.784662470568,2.14168974966449,"green",0.707011983089615,48.2964733701153,0.722955110718315,"zombie"
98,181.855887527748,16.5378857109757,"black",0.00982102293055504,10.4613655721937,-0.123462413826563,"vampire"
99,180.099191022546,13.6978027659702,"white",0.08114511128515,43.2415031884998,0.237474128179773,"vampire"
100,161.57614065701,35.4194921724464,"green",0.377066377922893,65.396605994265,0.359137413586608,"witch"
101,174.889207169656,2.54314269500946,"orange",0.35100050236797,21.6251015048601,0.326061107075287,"zombie"
102,173.099350100863,3.09180758236853,"green",0.53963625007309,25.9666136069821,0.588491247050269,"zombie"
103,153.78158629601,4.06706632138629,"green",0.0395514758303762,20.4771125699602,-0.0733095463641482,"ghost"
104,164.331661842604,26.490021451271,"orange",0.110169262625277,25.691870980468,0.104171055777793,"witch"
105,166.003153264623,6.14446422292709,"white",0.0605843850644305,58.8704658867357,-0.0963200216857577,"ghost"
106,169.571011980058,3.19800452872338,"orange",0.380698772601318,22.0997089356536,0.377744655815273,"zombie"
107,175.921240119871,3.11665659195305,"black",0.647939797339495,17.9972682579495,0.463313873630398,"zombie"
108,162.973843295437,5.02096419280513,"white",0.0967807900393382,40.2654233792932,0.0264902444945359,"ghost"
109,163.274302390906,5.68379281646172,"white",0.0351736718555912,54.9344602908566,-0.00560468696450139,"ghost"
110,183.921206789234,13.6258216633542,"black",0.0474801876582205,9.38332184101253,0.294627030636427,"vampire"
111,160.138604449742,2.5326623964679,"purple",0.00217328111175448,51.4468549447245,-0.0782285660922272,"ghost"
112,167.997386935921,14.7737105545493,"black",0.273444557003677,11.5731095925557,0.198713050043032,"witch"
113,180.492350265951,9.92856935970512,"black",0.054182063229382,11.7987923529484,0.0923433333584548,"vampire"
114,165.717586043669,30.2003293876887,"black",0.0507075336761773,15.9815167058553,-0.0145655217784412,"witch"
115,167.100400067834,3.3605348056396,"green",0.328661222301889,47.9878694353446,0.326073785373196,"zombie"
116,164.539434171205,15.8895072181071,"black",0.290063953306526,12.3759408487587,0.321688565640876,"witch"
117,168.972508364934,3.15769402909618,"green",0.730445676518139,31.0583509584184,0.73683362803964,"zombie"
118,164.594108070797,36.8069972571711,"black",0.258092955406755,16.2840595437027,0.249662951982177,"witch"
119,168.914072962869,3.2050404075552,"purple",0.387517418246716,58.0750261144041,0.414402091363389,"zombie"
120,174.14327489903,15.5976473455112,"black",0.116976048611104,9.5552167089041,0.0518527660343429,"vampire"
121,154.520615780921,2.35945841427766,"green",0.705598084267695,36.2352439286668,0.81102612105409,"zombie"
122,165.038409510086,33.9435178219123,"orange",0.214392526540905,39.0809093901338,0.20246373355405,"witch"
123,159.597794997867,1.61434770807788,"white",0.591916307760403,48.0497845823568,0.668199353069725,"mummy"
124,168.935340957363,2.59814351179173,"white",0.512028853967786,53.3498714076242,0.432840908026283,"zombie"
125,155.51267392709,3.78832645270273,"green",0.747560790425632,32.4920468900584,0.598086919662569,"zombie"
126,162.693403783926,5.43340262751449,"white",0.0481206501368433,59.3685990878706,0.160301281157607,"ghost"
127,170.435943678891,2.06596283615956,"white",0.286304537579417,66.7099365903535,0.308510890228267,"mummy"
128,170.661898146502,16.550857312967,"purple",0.264212838374078,67.4044286503072,0.299257459247775,"witch"
129,156.222743380838,5.33042191402538,"white",0.0356572274584323,54.2368015151407,-0.0443619009940408,"ghost"
130,164.145116712568,31.0875808821902,"green",0.0717411604709923,46.6504716932144,-0.00605007766859331,"witch"
131,181.024342493836,17.629459897641,"black",0.265755403018557,7.5878811074534,0.127711563373451,"vampire"
132,169.355000627007,2.97619696791526,"purple",0.545158230594825,72.329850858597,0.481664168020826,"zombie"
133,176.299939402361,16.3688135935709,"white",0.22257504304871,43.144535465684,0.287088345335575,"vampire"
134,164.077246607539,41.7169379315668,"black",0.0597707777284086,6.31038796386605,-0.0283532438282063,"witch"
135,151.166754731711,5.56670143613884,"white",0.0534302906831726,65.2068912177156,0.0318224725301377,"ghost"
136,162.541758087242,27.5413881199022,"purple",0.249597846437246,63.8906183963265,0.152866034997181,"witch"
137,157.048159342159,4.6070951633935,"white",0.0577428238932043,49.8027599357258,0.196445943168608,"ghost"
138,162.793006852845,2.42616790913592,"white",0.251009812485427,47.5271460775395,0.172686783251693,"mummy"
139,163.51529086022,15.1441127559159,"green",0.0630655854940415,26.5877832236994,0.09181314490699,"witch"
140,180.006782102711,9.57901052550951,"white",0.148291696468368,53.0430010005858,0.0971144064554467,"vampire"
141,183.622712692884,18.028851031801,"white",0.260556291067041,46.8933354636355,0.310857665880743,"vampire"
142,177.389647138413,1.80665760798004,"white",0.515091432561167,53.2282306973829,0.563607649672893,"mummy"
143,166.929878533499,4.39830578438749,"white",0.0830772934481502,58.5160503711952,0.124060435046248,"ghost"
144,162.932851413814,24.0736292456991,"black",0.15090203974396,9.09585318224188,-0.040280200325708,"witch"
145,173.528542868249,2.71833890740486,"purple",0.526369853178039,49.3994881357591,0.353834650413829,"zombie"
146,163.518368991846,1.94242496132545,"white",0.385483026062138,55.8333368149117,0.475607459587904,"mummy"
147,163.128829523027,28.1917250459361,"purple",0.107196601945907,55.3874082251635,0.242987598463321,"witch"
148,164.386223475392,3.08001825241035,"black",0.69383629997028,9.18278378860525,0.893870820966092,"zombie"
149,179.277281165202,12.8687655126266,"white",0.198647722997703,55.2139064609891,0.0479751114153291,"vampire"
150,156.937308588882,3.83982489923312,"green",0.6515151665546,25.4537357433368,0.631991736543869,"zombie"
151,165.602219534233,29.080092712335,"black",0.132248497568071,13.8014551772376,0.161295150070429,"witch"
152,160.730790263451,4.63300377259671,"white",0.0884787980699912,51.0630007329097,0.0286325696707125,"ghost"
153,160.05285737483,4.0480696754656,"black",0.529655169253238,7.08016895780257,0.472602741568526,"zombie"
154,167.202318894654,6.90255560121283,"white",0.00769479984883219,50.6769493556018,-0.0514578935500507,"ghost"
155,166.704427372658,35.730633182334,"black",0.173258717544377,8.4826726987314,0.15124266482213,"witch"
156,157.895809342206,2.75713588234151,"black",0.476054897974245,8.64179858638413,0.57795453040033,"zombie"
157,170.892247044026,2.82691351864937,"black",0.601144076278433,8.18002624140206,0.510045705713396,"zombie"
158,166.230432100833,18.8999523540701,"black",0.231471086572856,11.810690295146,0.251565451589529,"witch"
159,165.878982174272,23.9621463404111,"orange",0.0930819453671575,35.0732270832338,0.0555184476665818,"witch"
160,153.427634619706,4.12876801125356,"purple",0.0485699894139543,49.1200520497285,0.137541927468973,"ghost"
161,169.725009914091,2.12894817231997,"white",0.284054717840627,44.5892307231251,0.380129781566268,"mummy"
162,162.145162544899,4.77507835223942,"white",0.0873132313601673,57.8900105593384,-0.0597775834559399,"ghost"
163,164.348667059271,32.14310205529,"black",0.312025087326765,16.4923798393924,0.511400633336834,"witch"
164,149.54003536051,3.31541887762436,"green",0.535523150861263,11.9230862155694,0.438957228614702,"zombie"
165,159.554213808468,1.99581598547908,"green",0.689033399987966,43.3673646322039,0.565865461475219,"zombie"
166,178.895388073438,17.7033081776972,"white",0.237944223708473,58.3028751707735,0.437335026139693,"vampire"
167,180.454178302002,1.92000918764722,"white",0.698911076947115,50.7673785458745,0.676544282873187,"mummy"
168,150.126257029993,2.94902406023777,"purple",0.39100986958947,55.557103189829,0.396738116697178,"zombie"
169,174.580947600114,16.1896101879647,"black",0.298308891104534,12.6665870953721,0.405127892624081,"vampire"
170,168.541350957668,3.07199709629527,"white",0.347408900549635,41.9895730979221,0.37011313633298,"zombie"
171,164.968933798332,27.0144595014056,"orange",0.11417127083987,37.7863639246257,-0.0802416681117929,"witch"
172,160.511517971909,5.9633759094083,"green",0.000670756259933114,58.3389875709686,0.0424159571274426,"ghost"
173,160.304733487153,1.77216539709433,"green",0.713034668960609,32.08658504911,0.742873123563904,"zombie"
174,165.19015262888,4.50229149639462,"orange",0.475248102913611,28.9958858428948,0.479848752445478,"zombie"
175,157.290212392478,3.42102978264104,"green",0.363502287701704,39.7210882704668,0.369863024510447,"zombie"
176,160.876507870574,6.22123561523016,"white",0.0331419385736808,48.1488806946203,0.145700706829563,"ghost"
177,171.146174960162,2.56879123601276,"purple",0.741569673945196,63.4827961823804,0.59422236754907,"zombie"
178,185.126003254851,1.94296475634458,"orange",0.500728059210815,5.55410307880955,0.472279213506356,"mummy"
179,150.223918333677,2.87714298220125,"white",0.343080499896314,49.4217179986337,0.323775591139352,"zombie"
180,165.18688353231,28.3569392909995,"black",0.128265669476241,7.47876982525885,0.104401111145981,"witch"
181,166.039507479684,24.475989180317,"green",0.392599400039762,50.8738358760695,0.270737315496952,"witch"
182,159.016780369205,5.62215372714241,"white",0.00479252422228456,70.3669147091596,0.0201253744740414,"ghost"
183,164.650747498495,4.51589905655958,"purple",0.0634540563914925,72.3512289069857,0.0718003587573884,"ghost"
184,161.455805731312,3.5885733010662,"white",0.0728643797338009,44.2386546469386,-0.00991061057183268,"ghost"
185,156.959204038587,5.66688522861021,"white",0.0516875456552953,46.4761122120986,0.175992559525966,"ghost"
186,168.573057922522,5.59415462086445,"white",0.0701388044748455,54.53628223799,0.199079379220479,"ghost"
187,164.687353858338,30.0679248328673,"purple",0.417012259550393,49.7517193235323,0.502515720020037,"witch"
188,168.483011566744,2.72070584342159,"green",0.350122042035218,23.1986301142228,0.362219889089581,"zombie"
189,179.191421846528,17.432394129999,"purple",0.075724436994642,79.5670880682565,0.197314279669243,"vampire"
190,176.771548827971,2.39489072464674,"white",0.456041635922156,54.4398927403506,0.274797597423117,"mummy"
191,171.920349753924,7.27293356334202,"white",0.0244680360658094,54.9093594496633,-0.0095721327077621,"ghost"
192,165.361538287085,2.88430464294553,"green",0.694224247243255,57.3986334646552,0.593622641475775,"zombie"
193,165.433269283621,3.50280417335015,"green",0.579355379648041,44.8593316826989,0.467957812201747,"zombie"
194,177.699027000496,18.8579738270264,"white",0.197410307591781,55.5345438452282,0.137350845923105,"vampire"
195,163.049666444469,3.12440752148023,"green",0.485872584278695,28.5319894687046,0.326009589152845,"zombie"
196,179.518819873606,13.861637123861,"white",0.178356842673384,35.8867661744654,0.138701844644376,"vampire"
197,162.762097703942,31.8124313587591,"black",0.1631526873447,10.7950467568832,0.301368258743796,"witch"
198,157.013258249057,3.1724057026849,"green",0.520454864075873,41.2324294187647,0.573648758627838,"zombie"
199,156.858602743721,4.11122099566351,"purple",0.0962401692057028,63.9287081870928,0.176961164970892,"ghost"
200,164.558673026562,25.5860011179725,"purple",0.294957445655018,52.8901445947953,0.267099177782472,"witch"
201,178.02242977512,11.6590880525875,"white",0.139457988250069,59.7638766909414,0.126323113003657,"vampire"
202,165.551423917554,34.8861991577218,"orange",0.334431882947683,34.8059031750465,0.368718155468594,"witch"
203,163.461185924097,20.4974214903005,"black",0.187035014666617,15.0258158655432,0.283092254031111,"witch"
204,167.982073891313,26.6750624233453,"purple",0.0518020065501332,55.8044387093076,0.142733037205709,"witch"
205,162.51379705217,28.6329454565451,"orange",0.290154887735844,22.0096540843163,0.325248976390386,"witch"
206,165.317238344234,30.301742785777,"purple",0.247298741247505,74.4508401643163,0.281430434137523,"witch"
207,165.256381193542,6.57610799515834,"green",0.0855858000461012,15.7290885063298,0.0993399651854684,"ghost"
208,174.036450375899,1.63830734223018,"green",0.520757103920914,33.7468215472408,0.58018433957043,"mummy"
209,180.985281247455,15.7284924908772,"white",0.128032844653353,49.7002708049851,0.246689144961773,"vampire"
210,170.522180430309,2.44104347380516,"white",0.531527600088157,53.6033537249937,0.595342429342209,"mummy"
211,165.857978301459,22.8420825437589,"orange",0.172311934642494,50.7421537688389,0.240203526826522,"witch"
212,154.323937111381,3.15326254472831,"purple",0.533340569178108,46.7586320546503,0.589636905304588,"zombie"
213,169.671092206762,3.25183524382904,"green",0.681543183268513,47.7804151360135,0.632969545792275,"zombie"
214,175.844781846161,16.2939629851943,"white",0.0854042528662831,57.4350949918375,0.0487471614965284,"vampire"
215,177.716017865093,3.39950743754299,"white",0.526005808787886,43.009906837211,0.413977226567198,"zombie"
216,161.667255014092,6.57307660536081,"green",0.0911650793394074,48.6185049860648,0.179364133314083,"ghost"
217,169.054701416096,16.4896378540642,"purple",0.163372885901481,61.0825105774179,0.25340060098248,"witch"
218,165.37325302225,35.6185039898862,"purple",0.371782589890063,56.8619517222213,0.301152792184046,"witch"
219,165.894788655021,5.48330989593095,"white",0.071958654304035,37.1302147895878,0.147751050652388,"ghost"
220,171.685616249431,2.28188900717832,"white",0.436124205472879,42.4975457652243,0.529340898879636,"mummy"
221,162.617972844438,30.6494848998163,"green",0.42527894154191,71.1078432730375,0.562055280261654,"witch"
222,165.351370265999,23.7291877754178,"orange",0.225458868592978,42.3793123509471,0.134129011252636,"witch"
223,177.466562808741,16.542282483827,"black",0.215090425754897,12.2010396687447,0.186682488054292,"vampire"
224,180.039831481542,15.6245717943975,"black",0.196549245016649,12.4413404954048,0.148554010498063,"vampire"
225,174.411630426137,2.98415993320882,"green",0.54571837966796,48.1990010777139,0.620622639503411,"zombie"
226,157.722083994156,3.67561678728858,"green",0.392825256858487,52.0766819427489,0.30497819872464,"zombie"
227,165.162187005666,17.8262349349814,"black",0.326025291159749,13.7239520960121,0.41664233917505,"witch"
228,166.706318976296,28.3565157535427,"green",0.0842139801010489,34.3384764052121,0.204428378331826,"witch"
229,170.015831419624,2.4961561555873,"green",0.684743722679559,28.4507191934934,0.770012450223619,"zombie"
230,173.960050216709,16.9529386125331,"white",0.0848373161628842,50.8962071703149,-0.0222076917097029,"vampire"
231,162.788055151693,22.3510837787101,"black",0.170349868666381,6.16367693741812,-0.0654842061313923,"witch"
232,178.427278885367,9.14915299569737,"white",0.297209386294708,53.5218153847903,0.254206136039439,"vampire"
233,162.082860256954,33.2948218875621,"black",0.285129309538752,9.50347151637827,0.346748644781655,"witch"
234,164.381032456697,25.6014068330583,"black",0.20766414636746,9.50029645106286,0.225842199709037,"witch"
235,162.21949690293,11.7303751237154,"black",0.0744527030736208,10.9940851432417,0.226966641668217,"witch"
236,162.426732099223,10.3921408266084,"black",0.332851235754788,10.5039226295858,0.159376315617326,"witch"
237,166.751200915217,20.4692247952486,"green",0.300165422819555,57.2947786001121,0.384819129474852,"witch"
238,154.216876206596,5.3215297259197,"purple",0.0271624273620546,45.0645210735672,0.0995144617363345,"ghost"
239,168.608995685082,3.31905679230156,"green",0.611621109070256,21.7849898912044,0.59265352432024,"zombie"
240,157.569156152235,6.01246416149834,"white",0.0899072439875454,29.4115736162898,0.130153729601195,"ghost"
241,175.687250719481,14.3242288885035,"black",0.266235811170191,15.9593225724332,0.406093541220343,"vampire"
242,163.64487138558,21.3254978011848,"black",0.170679603982717,15.9418471050816,0.0334141004743742,"witch"
243,170.8582877492,1.85357383037599,"white",0.460343135590665,47.2025217376375,0.512123561855634,"mummy"
244,170.132295882358,2.81507444693886,"green",0.641009652265348,43.3771612377183,0.693064609008262,"zombie"
245,165.25098865699,17.8944640694909,"purple",0.370389977376908,75.4861296078239,0.332685307201348,"witch"
246,165.843635183411,26.3343626409025,"black",0.153020523209125,11.4982297471992,0.228989243886489,"witch"
247,173.899530825313,12.1857314256553,"black",0.00984470704570413,15.5702704250501,-0.0148110780873827,"vampire"
248,160.431487531368,3.81123355102204,"purple",0.0698584582423791,55.3383291339003,0.065043722101992,"ghost"
249,161.784182703872,4.58294811732717,"green",0.0908893897198141,49.1457037567653,-0.0170148200513101,"ghost"
250,177.60467757377,13.6548299521563,"white",0.113878165441565,54.4734081027463,0.129821986085871,"vampire"
251,153.291723364334,5.36284608076427,"purple",0.0727653259411454,65.6788507403305,0.178084134791547,"ghost"
252,178.592010358193,3.1654826274943,"green",0.304555286408868,35.3136325121044,0.334766733830019,"zombie"
253,168.024559760547,2.56076132701869,"green",0.503270662226714,26.600800257311,0.521334292887884,"zombie"
254,164.192746085396,3.09402660634173,"green",0.417807376978453,43.4780369581853,0.431169372513212,"zombie"
255,183.749250509287,2.20313586403873,"white",0.894958561123349,55.6679618885205,1.02344482805163,"mummy"
256,171.130530496058,21.6607453319384,"white",0.0250323338666931,36.2510219748867,0.200540530599049,"vampire"
257,177.084396411397,15.4890268606921,"white",0.179838275606744,37.739231075075,0.326354737009538,"vampire"
258,158.106073873644,4.70479841310116,"black",0.0970375103643164,15.4786966670371,0.326729856214613,"ghost"
259,171.954280200287,3.22136838744837,"orange",0.696750941674691,21.2402872589034,0.485810173971485,"zombie"
260,155.382025459856,2.81804503153216,"green",0.306307272752747,54.5889125930684,0.115242069999241,"zombie"
261,158.102717120861,1.87299523955009,"green",0.673079305083957,43.4930027447562,0.659635530278857,"zombie"
262,164.568022332715,21.1412502675757,"purple",0.0817075982689857,62.123198693901,0.305444733799395,"witch"
263,165.847992773037,33.0518104614741,"black",0.442539547476918,13.9372108306026,0.387237205662921,"witch"
264,155.13888452868,2.96044736035741,"green",0.621067475597374,42.4615017078618,0.504815240902149,"zombie"
265,156.42862415829,1.95926356150514,"green",0.447970093181357,38.6234787430526,0.48760905801431,"zombie"
266,173.20608042633,4.37162358887778,"green",0.540501503250562,15.0376580524336,0.701206570697376,"zombie"
267,166.564536603493,25.4178422916637,"black",0.206157026533037,7.43340092027556,0.207126614208334,"witch"
268,162.474174748389,4.4109944073097,"purple",0.0671888039214537,49.1771853835708,0.0171625976548219,"ghost"
269,174.069101490071,13.1165750318782,"black",0.186966789560393,11.1952840269606,0.0390409292906015,"vampire"
270,155.527209954182,3.95524088216257,"green",0.0460412409389392,6.62968883281796,0.0503250626587459,"ghost"
271,179.664785521538,18.4383760375406,"black",0.26569506644737,16.686196287689,0.323389917494034,"vampire"
272,158.396440390625,3.15991694723457,"green",0.357216941483784,51.1692131422309,0.370941993370867,"zombie"
273,166.731986214596,30.5558632076289,"green",0.214392346795648,18.1852937353573,0.106899430638548,"witch"
274,154.500418208208,4.30672228569051,"white",0.024872114462778,43.2195184180267,0.114638877110291,"ghost"
275,157.141851854026,2.74754136896768,"green",0.744273431994952,39.6977507328923,0.80326089936319,"zombie"
276,168.724952223401,3.34732909662649,"green",0.470608504826669,35.820446052926,0.477165109695146,"zombie"
