"id","flexibility","grip_strength","beer_oz","queue_length_min","fear_of_heights","age","tip_to_guide","crowd_cheering_db","bragging_rate","top_o_mornin_count","weather","nationality","filmed","lip_balm"
27,3.75443126866594,55.5186072727064,32.2253941279835,24.2028996580401,2.31412938889116,69,4.41830861482217,93.1148876440484,1.21507389129753,4,"Sunny","Irish",1,0
28,4.57298380509019,61.0695360071889,21.3887507131894,1,2.85182883567177,49,7.2961914273234,78.7042738725805,7.53910916382216,3,"Sunny","Irish",0,0
29,8.1022092141211,34.688443468912,27.9589042322387,19.2912320461396,2.69825193448924,30,0,81.0804759868739,11.6841229542008,2,"Rainy","British",0,0
30,5.53032943466678,42.9936238338384,28.3494785972192,22.164368050856,8.73443864379078,42,0,72.2647886103468,12.5960353954274,1,"Sunny","Irish",0,1
31,7.07979177101515,56.5945990402142,39.038390902063,25.2635392790052,5.18673360883258,47,9.52929945325516,99.873069428184,8.33832674336223,2,"Sunny","British",1,0
32,9.91021975665353,38.7233308425982,24.5061350846622,40.5167175911178,7.51987882354297,43,6.89373311639823,72.7637776595742,0,2,"Sunny","American",0,0
33,1.8365524073597,35.6141384597968,24.4893680621279,31.6950996562216,9.08794699632563,52,2.0313076627514,73.1923264017463,2.60544449420459,2,"Sunny","British",1,1
34,3.19312493759207,36.6415136431145,37.0229500964918,19.0284558483987,4.57256208430044,50,3.56607767277261,82.3132009607986,9.47721959276309,4,"Rainy","German",0,0
35,7.1449112482369,35.8931535851511,35.5197110323759,27.7416073882658,7.234104875708,56,6.7814179076414,57.2494371253874,4.93244803043536,0,"Sunny","Australian",0,0
36,7.70282780774869,55.7975974156564,42.196578136658,39.9379480985075,6.64144089142792,78,8.01187942924835,79.7983208279372,8.67182791325033,2,"Cloudy","Australian",0,1
37,4.40997246420011,32.1654154052522,37.6514543210122,16.4446646532222,4.65891708177514,65,2.78216848142938,59.7627814539904,0,1,"Sunny","Australian",0,1
38,7.02200021455064,35.04395933079,17.666524582359,11.7752928035375,2.21079207514413,55,12.0132751434178,94.2663680438937,0.910418739669694,2,"Cloudy","Australian",1,0
39,6.70324596506543,41.6281409444834,35.6630511486717,21.1214425163191,6.06983149982989,69,0,96.6519566598035,3.26519146579834,1,"Sunny","Australian",0,1
40,4.36435526795685,40.1019091009006,33.882337557407,22.0801753092679,8.73505470529199,54,8.26120395506979,77.1149860124061,10.3732614263633,2,"Sunny","Irish",0,0
41,8.34756670403294,40.0892669098762,33.9410214429092,19.2035230129014,4.34150804812089,52,0,97.7067896705818,3.86640636525822,6,"Cloudy","French",0,1
42,2.18146209442057,40.3578524164509,36.6278411416721,25.7901204602797,1.12521821958944,27,3.4465136357202,92.9950742909164,2.40973722768521,0,"Sunny","American",0,0
43,5.10322180320509,34.6995870364983,38.6699453715011,28.4101636973906,6.0914181212429,36,2.679664026103,103.1379134057,1.51215327363163,2,"Sunny","German",1,0
44,6.64101376011968,52.403643034694,28.8371566085464,20.0749626469329,4.92037773528136,42,14.3686130811231,79.7526368439062,8.15898337634379,0,"Sunny","British",0,0
45,7.67117637093179,42.2988541437059,22.7191657548814,40.2017034566906,6.71942638466135,41,0.929541147552015,76.3257130870603,8.37977503654586,5,"Windy","Irish",0,1
46,5.22732505993918,34.1180650929367,42.0887228194905,32.1867401385092,7.3966927418951,41,9.27391446533507,86.1070701014165,6.20151519854302,3,"Cloudy","American",0,0
47,6.22356822085567,36.2546050535907,42.0768138868862,19.428254480473,6.50255459989421,43,10.5128321758815,63.5471016559028,6.586668512191,3,"Sunny","Australian",0,0
48,4.55455888574943,46.4857795757066,40.4159659610156,8.36561615480419,1.4175499023404,69,5.62118734050021,92.6533432717344,7.57394531416127,4,"Cloudy","British",0,0
49,4.74173728609458,29.315727244372,10.7416380885688,31.7561384790781,6.52852772688493,26,2.88633721740191,104.400782595919,5.19714121279682,0,"Sunny","German",1,0
50,5.08425495191477,29.4809281618909,41.7345371599273,23.7683929544566,4.36146655818447,56,1.76982078166142,95.554372393209,2.71483409387785,3,"Cloudy","Australian",1,0
51,1.10245756804943,58.3171072407725,30.1305232430783,35.1118428035331,6.3543277962599,77,0,65.8617888455227,1.67582372047016,0,"Sunny","Irish",0,0
52,2.28240508399904,17.7943461543026,17.9920273239914,15.5887572230985,8.84619307308458,53,10.5200484559694,78.1094386206966,0.68585835744902,3,"Sunny","German",0,0
53,4.45013126870617,11.6438972006404,28.5494999108901,19.8363121807621,6.7068799873814,48,12.4766818309799,71.1399425946376,10.2987907190653,1,"Rainy","British",1,0
54,1.86410776944831,35.8300169538559,51.551664910381,19.321869410324,7.02593252784573,27,0.271628829162066,78.3311335316279,9.65473582345775,2,"Sunny","Australian",0,1
55,7.51823423546739,29.9822029090944,21.5867367528298,17.3446627322243,8.68279067031108,50,10.6332928553855,77.2081906464604,9.03356658852868,2,"Windy","Irish",0,1
56,2.92462123278528,37.7455187843284,29.6935295915795,24.9490465235053,1.67842729273252,59,1.59326867197666,81.7807223466284,5.13645194943262,0,"Sunny","French",1,0
57,9.69227377441712,59.1850021214316,30.4604319689886,23.7638308409722,2.72768646478653,42,7.82098115497985,87.1057220724003,6.95271638558958,1,"Rainy","Irish",0,1
58,9.18178412481211,47.8747196593109,30.7841165650937,10.1595728829457,1.44464751612395,31,7.28612629067101,76.734524420972,8.05927892784716,2,"Sunny","French",0,1
59,6.18519950169139,40.2892463693516,15.2954381833506,6.87604208675631,4.96722798910923,52,1.2097832016791,62.6880614599907,3.16002256070393,0,"Cloudy","French",1,0
60,3.10411743447185,32.5858776689531,15.4631337973393,11.7733468203883,9.51509281783365,20,8.58941821947709,69.0657819986874,1.18015964439018,0,"Sunny","Australian",0,0
61,4.00685578840785,41.1990662129869,11.8972295892295,25.7815194274053,5.0271623309236,50,0.314508785391111,85.4205144118534,2.99224320353704,3,"Rainy","German",0,0
62,3.82680223626085,23.6103542491798,19.0623823130873,29.6282445766464,5.53596378769726,75,0,78.3630309822169,8.21244666404656,5,"Cloudy","French",0,1
63,8.07674019155093,33.2541802189251,26.3580574221001,26.749166287704,2.95247680530883,63,10.6384634743088,67.5803291607807,4.45620023303976,2,"Rainy","Australian",0,0
64,1.49929230287671,36.184346360687,14.9696055028418,29.0855294105617,6.99504123954102,78,3.62042833156537,95.5629930071091,4.14897695798676,4,"Cloudy","French",0,1
65,6.59619205049239,30.2243492510829,21.8708694610583,11.2375041929407,7.27112896367908,20,5.5036085793099,70.1755573845599,6.24367129078238,1,"Windy","French",0,0
66,2.15716339927167,40.1686597577714,33.4946498064853,17.0219477194989,8.8542096761521,30,0,52.4541002900484,8.17122752424317,3,"Cloudy","British",0,0
67,1.40064332284965,61.868804106896,30.3495484995046,23.1900207507069,9.20963342976756,60,2.26755451560054,84.11791983695,5.91533176121896,4,"Cloudy","Australian",0,1
68,5.85743911308236,47.2671051358083,32.176849837177,27.0185531129807,2.26401528273709,52,8.99547485131566,87.1699665939533,1.72385853550971,3,"Rainy","Australian",1,0
69,9.24688514927402,42.8663260733859,27.7990761292622,20.4530080277412,9.87217004853301,47,0,72.5685531782448,6.0343267647106,0,"Cloudy","Irish",0,1
70,6.78683682670817,55.5740296967672,30.1082113129367,39.6258571430025,1.32455438608304,59,6.8729805897462,95.4204138008211,7.29012087145516,3,"Rainy","British",0,1
71,3.04084169305861,40.6478017428208,22.5098067621784,24.8364594866571,6.0767800451722,63,4.38451426165423,54.275417277805,6.65615316979317,3,"Cloudy","Irish",1,0
72,2.00783615442924,49.664335213355,22.8055176215029,28.9470437358236,7.88161160843447,26,14.6618047619495,71.6996852218806,3.43377107018522,1,"Windy","British",0,1
73,4.6847403801512,56.7848271170527,26.4810387397554,20.5099453734406,3.87143330997787,40,4.89567797579127,87.4806949047701,7.68672092512973,1,"Sunny","Australian",0,1
74,6.2119103660807,33.037291673461,35.4047702548798,24.2343326166287,5.40513347531669,76,0,77.3414593124527,2.96686958603497,0,"Rainy","Irish",1,0
75,6.90116527769715,34.0970264579849,27.9744482759714,1.70963458216974,8.72400183323771,57,2.05799074762565,80.2095156891255,4.90052430736381,0,"Sunny","French",0,1
76,9.95469456445426,53.2737124839135,19.2755185442378,9.01087382970396,3.36969130998477,25,7.69256291217911,110.579630854059,7.28993996452567,4,"Sunny","German",0,1
77,9.60340706421994,40.4404152268254,29.3666730316786,29.1527141767343,5.74373103189282,41,5.61169102883644,93.4588408560706,5.21919151006492,2,"Cloudy","French",1,0
78,5.48604453774169,53.4736853837374,10.786225799102,22.7847189055285,2.2256801687181,33,5.04138965967132,76.8359301353115,3.6423093617995,0,"Sunny","Australian",0,1
79,2.62555679888465,53.0438658891371,14.6403166444204,10.1040728915084,8.40037325769663,70,8.16016098365315,90.3910771919674,1.68873233001926,3,"Sunny","Irish",0,0
80,2.22266447730362,27.2701923022876,8.88637052877473,30.4775695426283,8.0507339455653,21,10.107262657711,74.342757368444,4.05389973884275,2,"Cloudy","German",1,0
81,5.56407162826508,18.7296724721353,33.3290105008881,15.9894393115642,4.49757834966294,62,0.792238205236188,56.5455013522775,2.44427011168024,2,"Sunny","German",1,1
82,8.43129714112729,35.1132146063928,28.0670601346554,23.7743672071847,7.88808369496837,37,3.85912777448513,108.933572684354,9.66802047707495,2,"Sunny","Irish",1,0
83,2.11529727233574,32.4171347798903,0,31.5248724822442,7.34641800704412,24,1.87106302878866,79.8440442886809,2.27388700068913,5,"Rainy","British",0,1
84,1.27438469114713,43.1815767971655,31.7511965651219,2.06855767689765,7.73124463460408,42,0,68.7896850589615,8.90444069587995,5,"Sunny","Irish",1,0
85,6.70290812617168,31.2294550306046,26.2834582881738,20.4438254857065,1.66151743801311,27,5.66660480918222,92.6607349259146,3.35671296560396,2,"Sunny","Australian",0,0
86,4.5896963707637,56.2357272760567,39.7628341236792,38.2918203235522,1.39416836760938,69,7.06878663369436,105.86541286635,3.0681892107875,0,"Cloudy","French",0,0
87,6.25044583063573,37.5408583704597,1.44051336695396,10.4839746104036,9.36780554801226,52,0,69.2338654689493,3.66414980659205,0,"Cloudy","German",0,0
88,5.9602785941679,33.8760994205688,17.4040466314751,21.0417747391605,6.6519837770611,64,2.88199023973865,80.5739332666474,5.70936189721437,4,"Sunny","Irish",0,0
89,7.91970845218748,55.2456555477989,35.4391186292193,25.4760733316949,3.74148542340845,70,0.105756017386125,103.541727073381,3.5980686108766,1,"Cloudy","British",0,1
90,6.87764158588834,33.3834792644519,24.1012165187129,20.4806754833691,5.99156799353659,23,2.54481202101257,107.117846581429,4.56818673859384,1,"Windy","Irish",0,1
91,2.85638484847732,29.8609724542933,19.2249684322071,21.6323606663149,2.49528133077547,60,8.93807040130255,59.218027884177,0.550431404083229,1,"Cloudy","French",0,1
92,4.22735253884457,61.2441325035042,22.6402822106813,26.5217007424707,3.88948494335636,33,0,92.9410569027119,5.17565411074466,3,"Windy","British",1,0
93,6.65974955586717,47.814432193989,37.0717168258408,11.7241661463145,7.48942661075853,74,18.5373492987928,84.5419566928886,1.60990460592116,1,"Sunny","Irish",0,1
94,1.56149681610987,40.9834035869076,16.7580256000174,21.3190636865447,7.92508268123493,77,5.13600882859948,101.092633876859,2.01391572305867,1,"Rainy","Australian",1,0
95,9.59173979866318,35.9032215320844,27.6614666498418,23.0198378477925,8.13534602685831,66,7.65103763081339,104.57182663488,5.04361820248062,3,"Sunny","Australian",0,1
96,6.67417671810836,39.4781379498511,29.8090308953624,11.5741330343013,3.54559818794951,50,13.6111990762909,83.3560679988657,0,0,"Rainy","American",0,1
97,4.40662043425255,41.9255005104666,48.7969702530879,31.6882297950713,4.79897576477379,63,10.1048049596174,73.7715299614466,5.0345732229027,3,"Sunny","American",0,0
98,6.19535993156023,50.7960280581467,48.3883392852752,27.7784981923029,7.95313319377601,41,5.42765067454512,88.7291006385164,2.44905953848077,3,"Rainy","Irish",0,1
99,8.88733608904295,38.1102963923378,20.5467222168936,20.9719065202277,8.65921230753884,20,0,85.7181976017517,6.29139367221418,2,"Cloudy","Irish",0,0
100,2.18395741423592,37.258389759542,20.1232866770512,31.3741243113442,7.68028715183027,80,5.57987112666627,98.9569101909801,5.18212787971969,2,"Rainy","British",0,1
101,7.01507102930918,57.3581061464437,40.9045920498938,9.3058987154103,1.38842263375409,66,10.3722463781897,83.1142500646892,8.51280864254882,1,"Rainy","American",0,0
102,2.78044902393594,55.3344808424737,32.8554119429909,11.0748202023424,4.31168828136288,28,0.824479377901209,96.7430465704414,4.44763324361709,0,"Sunny","Irish",0,0
103,6.47540500154719,54.5262677106932,48.4503879007027,20.0869268996484,1.61300027929246,66,0,74.2261684403975,5.69707684793591,2,"Windy","Irish",1,1
104,2.72148967976682,44.6802706793873,31.7116867320064,37.9272475937433,1.60349720017985,61,0.990432422483893,69.9357610650645,2.48367244419038,0,"Sunny","American",1,0
105,8.9419258737471,43.638715727775,43.0566401557832,17.6309683738376,8.08719934616238,47,0,85.8059166420941,0.713430083602976,2,"Sunny","Australian",0,0
106,6.11212556902319,44.9098646838105,20.4567564924904,11.1222756606235,3.34811419364996,65,2.94742338289869,76.1836246717297,4.54643948940511,0,"Windy","Irish",0,0
107,9.67488068621606,35.4758732937933,21.1181198978141,5.75284096118918,4.68701918283477,50,6.42897916168903,54.2555228171819,9.97742160457643,4,"Sunny","Australian",0,1
108,7.94106558337808,43.3666660690081,50.009109506764,7.06810886859979,5.09071661764756,59,0,74.9358588481757,2.12095323195399,3,"Cloudy","American",1,0
109,1.62418646970764,31.9203240921951,27.7556918877361,23.3101499467743,4.66115403361619,33,3.2595334590623,65.9741947311425,4.66743847532109,0,"Sunny","German",0,1
110,9.37600449100137,59.1125316244497,25.4103858185818,19.6346007650496,6.01568891480565,76,0,100.751670206118,5.07565864467678,1,"Cloudy","Irish",0,1
111,7.90625960263424,46.9583399468418,57.8916354620566,21.6283414035875,9.34132869169116,79,5.59846782967188,69.343462888458,5.06994741140941,2,"Sunny","French",0,1
112,1.62753170193173,18.7414495064681,20.7790322942916,22.0805173677479,8.09509055386297,77,5.67700228465612,75.0431612182646,5.52511391408186,3,"Cloudy","French",0,0
113,1.92733268928714,42.165036797065,34.4713535745137,9.06724066597904,6.2343924974557,19,5.62285323898328,77.8358000562681,6.1894510207602,1,"Windy","Irish",0,0
114,9.64232743624598,52.2515500334655,40.2664193877581,18.4787509140848,5.35873290011659,20,4.40703865500813,103.203633238475,2.19108760387162,1,"Sunny","British",0,0
115,1.67913186294027,35.9276978018014,14.6547638436119,19.219330866524,7.88779356796294,50,6.47015304440945,84.6462795589524,5.09610212990423,2,"Rainy","French",0,0
116,9.6729614273645,36.2130956875914,5.86733365724522,20.7037794518984,9.76581952441484,54,6.15599491489273,78.7817951299391,8.03958604491908,2,"Rainy","American",0,0
117,1.04116062843241,43.6631955542133,29.5764289814255,20.9921268999175,1.3009735129308,66,4.73056837278249,66.4070776045198,3.32045794213643,6,"Sunny","Irish",1,0
118,3.84780394751579,20.2959760505247,25.9390111438921,25.2374633225985,2.81350798136555,44,3.08985040597579,74.4917902489323,6.82242971434361,1,"Sunny","German",1,0
119,9.00318094156682,33.4311896922663,13.5599697748789,17.9933139073989,9.16641108784825,52,0,75.0511975380763,6.11739760699751,1,"Sunny","German",1,0
120,3.7341999381315,70.1726227877011,26.2366796023293,26.3790480339176,3.69996383250691,64,5.49121834672854,85.3146793619451,4.64282202879859,2,"Sunny","Australian",1,0
121,3.4268058182206,42.3085818462081,61.9290330540651,14.4067346694938,8.63468696991913,28,8.09127491610422,71.9371663695065,5.10513323398747,2,"Cloudy","American",1,1
122,4.62001745705493,42.3944523551462,29.0942369762495,28.9513583301757,8.18427306273952,53,0,86.8143038043313,7.00656030079835,1,"Cloudy","Irish",0,1
123,8.64689629944041,37.6108107675164,24.4247091215543,13.9592729150457,6.74440763914026,48,4.37947224882454,97.8265976170936,5.92301213050662,3,"Rainy","French",0,1
124,7.03068486368284,25.9734793490428,36.9555386361263,16.9936003833442,1.75049897609279,74,6.92960527773785,66.9511118489576,8.85397041626693,3,"Sunny","British",0,0
125,3.89595160679892,31.7584560323535,29.0003592270136,25.6115608856561,9.50738788326271,72,7.91819943268491,112.90346622184,3.58498201974937,0,"Rainy","Irish",0,0
126,3.77360806777142,39.589991934146,8.73275014905547,21.7897943027224,7.87254819157533,57,5.26671926653483,97.2005836789325,3.52207662535914,3,"Sunny","Irish",1,0
127,8.59872053354047,34.920897976248,46.2026618856269,15.8562859912277,6.03492404147983,75,4.75757913878865,86.043060348002,7.11064674604915,1,"Sunny","American",0,1
128,5.67601527902298,30.8129793264656,30.0131659057507,18.994650327189,7.89187239902094,38,7.91441636930788,94.7905450044546,2.76535689753335,4,"Rainy","British",0,1
129,7.93470354494639,29.3035139452973,49.4968437739105,8.06933487634803,4.13703915197402,58,8.1014533223564,67.8346136584965,0,2,"Cloudy","German",0,0
130,1.20505808945745,41.5252582534759,29.7314971846557,30.65980610062,6.6553738755174,37,1.23844254543946,67.9976632362716,4.61075045510633,2,"Windy","French",0,1
131,8.18290779739618,21.9555456544442,37.8346636222561,42.5314745521082,3.9414471166674,35,0,57.506632991696,9.56613636244552,1,"Rainy","German",1,1
132,7.97183664375916,35.1461144604667,27.724371703646,32.2440932701279,9.11547245178372,38,4.48973329537888,103.624930666409,2.36917356119847,3,"Windy","German",0,0
133,4.01234913058579,56.7904896589235,16.3284398140057,24.2838624335376,3.14636580762453,47,1.81195226243698,99.3142390328422,9.41838728282517,1,"Cloudy","British",0,0
134,4.59291065041907,53.8730133307544,22.1361067362806,21.341886971352,9.36076001776382,72,5.48571057643742,86.6791880140255,0.607578745466483,6,"Cloudy","French",1,0
135,6.81367887207307,26.2768660398825,14.5333062262253,1,5.03440683498047,37,6.99658785754468,95.5361187806127,6.20566964202913,1,"Sunny","German",0,0
136,7.74728092108853,58.9104749081366,26.3613045971706,1,7.10257983556949,50,0,71.5808131475106,3.77840204171868,2,"Sunny","Irish",1,1
137,9.24698581802659,37.2177745132192,44.4305375205196,12.5259934917198,3.80691582313739,19,2.79924922306404,72.9569735629154,5.77737700318325,0,"Cloudy","British",0,0
138,8.01622852729633,48.4098640885059,25.5125624727643,28.8606503835437,2.80064222519286,61,5.51513586302445,101.824279281058,4.71705034912647,1,"Windy","Australian",1,1
139,7.35687644709833,57.7490299655707,16.6089955563115,28.5587460374236,6.57742561888881,45,0,97.354008193477,7.62649024197587,1,"Sunny","Irish",0,0
140,7.39911281107925,28.8594727705417,26.0852324821626,15.934598593863,5.57148359017447,18,11.5129379109843,71.0939315715234,4.5501303014545,1,"Sunny","Irish",0,1
141,6.83907963451929,41.7369655288786,14.2103139393232,4.44563438399758,1.90039316029288,62,12.101351939211,77.3970984296589,5.04593834015359,2,"Windy","German",0,0
142,6.40140682994388,33.3054165612454,30.2801978164162,38.1558365835399,3.40723239793442,76,0,61.7455317089165,14.0583375923487,4,"Rainy","Australian",0,0
143,2.36830658488907,47.5659687956152,26.2688677608859,21.0065103024274,7.63304105424322,69,7.23151431354974,119.028996890041,3.38240711715868,2,"Sunny","German",1,0
144,1.52163706533611,38.3735912409039,21.79386621382,3.55714092410626,2.70305321016349,66,3.88375258325423,95.0734148974896,6.62454725964551,2,"Rainy","British",1,1
145,9.44539741030894,40.2918993288791,46.2587696883222,32.8295943214766,3.01638227910735,48,10.9454642280066,82.5121971560174,3.83279046326497,0,"Cloudy","German",0,0
146,5.13986915606074,46.152911703043,10.0766704397883,10.3152468264585,7.13869490823708,61,3.28290830862678,80.87313411209,7.62308384498724,1,"Sunny","American",1,1
147,6.20140459761024,37.4997016789371,15.2978934004994,20.5243705735894,5.30394510971382,78,5.56873563959123,61.8624256571374,0.998837672343594,0,"Windy","Irish",1,1
148,3.82249173568562,23.9526219359079,2.4409649340471,29.7631403773232,9.05111075937748,80,2.55085603146893,69.1102435144618,3.81491245554283,1,"Cloudy","Irish",0,0
149,3.47194662480615,42.7031581778577,12.4622725165024,22.4444618431134,3.90652470709756,45,4.0803915083076,85.8604456198673,4.29136438825611,3,"Sunny","Australian",0,0
150,6.16852569812909,43.5849214103941,40.0415781019567,27.3099486611482,4.72998336632736,39,5.33189496307661,100.549267758985,3.86208496798126,2,"Sunny","Irish",1,1
151,2.11418483243324,37.4754382341768,22.2602001690393,25.9439422356865,6.07604818977416,73,0,74.028511596016,0.70407920342841,0,"Sunny","Australian",0,1
152,1.13407541858032,62.9241514572619,20.2309521132004,22.9593998377574,8.91472876886837,68,1.10389513283598,94.1485518697679,0,3,"Sunny","American",0,0
153,9.56897363183089,44.8206899648027,14.5839210325097,15.7239352672186,4.03308407939039,18,3.44327307705739,81.5509365386828,10.0937321928406,2,"Sunny","German",0,1
154,7.73122214805335,53.3345120968811,5.31981876629533,20.162132765488,2.0336659445893,31,3.65420648849207,90.3069910781345,6.43361543459518,3,"Cloudy","British",1,0
155,8.06306050019339,32.799355311679,36.7421845520892,28.4635834568413,7.78901747846976,36,7.41583266019547,110.814697775427,12.2476930934996,1,"Windy","British",0,0
156,3.94628175650723,47.9683732729347,29.5058064170383,17.5963251516349,1.33227100293152,71,1.44958451220866,76.1423163121237,4.57914255366167,5,"Sunny","Irish",1,0
157,6.77377963834442,36.3840478073359,28.1952164928426,22.8280325663124,9.92072402057238,32,4.73380649583971,87.2923746215364,3.86921998800717,2,"Sunny","Australian",1,1
158,7.40594297670759,58.1650270746874,3.76922968072184,4.0896354872523,5.83025382040069,67,4.6057147950697,67.1834954844637,3.24536753510469,1,"Sunny","German",1,1
159,2.9243502416648,42.0573259466863,7.84123533666224,31.9291697248382,5.62460491573438,30,4.15728930178591,100.708697296835,3.36694274226818,0,"Sunny","British",0,1
160,2.58268221165054,50.5284117668263,16.6025919047042,13.6629894689614,5.90258577652276,41,1.37870198106465,104.921835796872,6.88878580394613,0,"Cloudy","Irish",0,0
161,2.6559731811285,48.707963818436,43.0270962443303,9.14297065517633,8.79715410317294,54,8.78710866004796,78.2036540300147,6.59378490666511,1,"Cloudy","British",1,0
162,5.67319202981889,39.8160282572208,21.7148413878834,16.7366761328348,5.98190224473365,54,0.157576838439645,82.1736322970763,2.55788056569842,0,"Rainy","Irish",1,1
163,1.91641925438307,42.0351264246992,35.7474874745434,17.3933200061752,6.54274126584642,37,10.992889458869,99.1649565531843,5.49686634670187,0,"Cloudy","French",0,0
164,4.85862659290433,40.1294784847633,32.4556606990361,25.8754447916322,4.24076972785406,22,8.6442696925257,110.127173161152,6.6155453476089,2,"Sunny","American",0,1
165,4.94230312807485,49.1397086190208,21.1254161588061,22.7220314056515,4.37360690673813,44,0,95.6673035342068,6.05434154424829,2,"Sunny","German",0,1
166,5.0559454197064,32.5949897074688,27.0752657763573,27.9865728576657,8.38822495052591,34,5.15258252803642,77.0913158742496,2.69914087840574,1,"Sunny","British",0,1
167,6.99289669189602,52.2407505082623,45.0240164307862,32.6077521020886,8.04626360000111,55,5.96044455429849,92.600691376142,8.59871688531427,1,"Sunny","Australian",0,0
168,6.36253196117468,25.7212764863577,20.2419097967397,11.2038687363285,1.07273381389678,30,2.00232934507078,62.3099573691896,5.16797221569902,1,"Cloudy","German",0,1
169,5.3216705173254,56.5634148987922,33.3291251063642,10.1832431988804,3.02007902110927,19,2.07299976083352,74.0406072045196,7.89131689065178,2,"Cloudy","German",1,1
170,4.53658324689604,55.1182027642295,14.5423779612104,33.3819571303069,1.70198277710006,31,5.21204496496546,80.7985663552695,11.2297248410287,0,"Sunny","British",0,0
