"ID","stolen_candy_lbs"
497,22.1912708322447
498,22.1912708322447
499,22.1912708322447
500,22.1912708322447
501,22.1912708322447
502,22.1912708322447
503,22.1912708322447
504,22.1912708322447
505,22.1912708322447
506,22.1912708322447
507,22.1912708322447
508,22.1912708322447
509,22.1912708322447
510,22.1912708322447
511,22.1912708322447
512,22.1912708322447
513,22.1912708322447
514,22.1912708322447
515,22.1912708322447
516,22.1912708322447
517,22.1912708322447
518,22.1912708322447
519,22.1912708322447
520,22.1912708322447
521,22.1912708322447
522,22.1912708322447
523,22.1912708322447
524,22.1912708322447
525,22.1912708322447
526,22.1912708322447
527,22.1912708322447
528,22.1912708322447
529,22.1912708322447
530,22.1912708322447
531,22.1912708322447
532,22.1912708322447
533,22.1912708322447
534,22.1912708322447
535,22.1912708322447
536,22.1912708322447
537,22.1912708322447
538,22.1912708322447
539,22.1912708322447
540,22.1912708322447
541,22.1912708322447
542,22.1912708322447
543,22.1912708322447
544,22.1912708322447
545,22.1912708322447
546,22.1912708322447
547,22.1912708322447
548,22.1912708322447
549,22.1912708322447
550,22.1912708322447
551,22.1912708322447
552,22.1912708322447
553,22.1912708322447
554,22.1912708322447
555,22.1912708322447
556,22.1912708322447
557,22.1912708322447
558,22.1912708322447
559,22.1912708322447
560,22.1912708322447
561,22.1912708322447
562,22.1912708322447
563,22.1912708322447
564,22.1912708322447
565,22.1912708322447
566,22.1912708322447
567,22.1912708322447
568,22.1912708322447
569,22.1912708322447
570,22.1912708322447
571,22.1912708322447
572,22.1912708322447
573,22.1912708322447
574,22.1912708322447
575,22.1912708322447
576,22.1912708322447
577,22.1912708322447
578,22.1912708322447
579,22.1912708322447
580,22.1912708322447
581,22.1912708322447
582,22.1912708322447
583,22.1912708322447
584,22.1912708322447
585,22.1912708322447
586,22.1912708322447
587,22.1912708322447
588,22.1912708322447
589,22.1912708322447
590,22.1912708322447
591,22.1912708322447
592,22.1912708322447
593,22.1912708322447
594,22.1912708322447
595,22.1912708322447
596,22.1912708322447
597,22.1912708322447
598,22.1912708322447
599,22.1912708322447
600,22.1912708322447
601,22.1912708322447
602,22.1912708322447
603,22.1912708322447
604,22.1912708322447
605,22.1912708322447
606,22.1912708322447
607,22.1912708322447
608,22.1912708322447
609,22.1912708322447
610,22.1912708322447
611,22.1912708322447
612,22.1912708322447
613,22.1912708322447
614,22.1912708322447
615,22.1912708322447
616,22.1912708322447
617,22.1912708322447
618,22.1912708322447
619,22.1912708322447
620,22.1912708322447
621,22.1912708322447
622,22.1912708322447
623,22.1912708322447
624,22.1912708322447
625,22.1912708322447
626,22.1912708322447
627,22.1912708322447
628,22.1912708322447
629,22.1912708322447
630,22.1912708322447
631,22.1912708322447
632,22.1912708322447
633,22.1912708322447
634,22.1912708322447
635,22.1912708322447
636,22.1912708322447
637,22.1912708322447
638,22.1912708322447
639,22.1912708322447
640,22.1912708322447
641,22.1912708322447
642,22.1912708322447
643,22.1912708322447
644,22.1912708322447
645,22.1912708322447
646,22.1912708322447
647,22.1912708322447
648,22.1912708322447
649,22.1912708322447
650,22.1912708322447
651,22.1912708322447
652,22.1912708322447
653,22.1912708322447
654,22.1912708322447
655,22.1912708322447
656,22.1912708322447
657,22.1912708322447
658,22.1912708322447
659,22.1912708322447
660,22.1912708322447
661,22.1912708322447
662,22.1912708322447
663,22.1912708322447
664,22.1912708322447
665,22.1912708322447
666,22.1912708322447
667,22.1912708322447
668,22.1912708322447
669,22.1912708322447
670,22.1912708322447
671,22.1912708322447
672,22.1912708322447
673,22.1912708322447
674,22.1912708322447
675,22.1912708322447
676,22.1912708322447
677,22.1912708322447
678,22.1912708322447
679,22.1912708322447
680,22.1912708322447
681,22.1912708322447
682,22.1912708322447
683,22.1912708322447
684,22.1912708322447
685,22.1912708322447
686,22.1912708322447
687,22.1912708322447
688,22.1912708322447
689,22.1912708322447
690,22.1912708322447
691,22.1912708322447
692,22.1912708322447
693,22.1912708322447
694,22.1912708322447
695,22.1912708322447
696,22.1912708322447
697,22.1912708322447
698,22.1912708322447
699,22.1912708322447
700,22.1912708322447
701,22.1912708322447
702,22.1912708322447
703,22.1912708322447
704,22.1912708322447
705,22.1912708322447
706,22.1912708322447
707,22.1912708322447
708,22.1912708322447
709,22.1912708322447
710,22.1912708322447
711,22.1912708322447
712,22.1912708322447
713,22.1912708322447
714,22.1912708322447
715,22.1912708322447
716,22.1912708322447
717,22.1912708322447
718,22.1912708322447
719,22.1912708322447
720,22.1912708322447
721,22.1912708322447
722,22.1912708322447
723,22.1912708322447
724,22.1912708322447
725,22.1912708322447
726,22.1912708322447
727,22.1912708322447
728,22.1912708322447
729,22.1912708322447
730,22.1912708322447
731,22.1912708322447
732,22.1912708322447
733,22.1912708322447
734,22.1912708322447
735,22.1912708322447
736,22.1912708322447
737,22.1912708322447
738,22.1912708322447
739,22.1912708322447
740,22.1912708322447
741,22.1912708322447
742,22.1912708322447
743,22.1912708322447
744,22.1912708322447
745,22.1912708322447
746,22.1912708322447
747,22.1912708322447
748,22.1912708322447
749,22.1912708322447
750,22.1912708322447
751,22.1912708322447
752,22.1912708322447
753,22.1912708322447
754,22.1912708322447
755,22.1912708322447
756,22.1912708322447
757,22.1912708322447
758,22.1912708322447
759,22.1912708322447
760,22.1912708322447
761,22.1912708322447
762,22.1912708322447
763,22.1912708322447
764,22.1912708322447
765,22.1912708322447
766,22.1912708322447
767,22.1912708322447
768,22.1912708322447
769,22.1912708322447
770,22.1912708322447
771,22.1912708322447
772,22.1912708322447
773,22.1912708322447
774,22.1912708322447
775,22.1912708322447
776,22.1912708322447
777,22.1912708322447
778,22.1912708322447
779,22.1912708322447
780,22.1912708322447
781,22.1912708322447
782,22.1912708322447
783,22.1912708322447
784,22.1912708322447
785,22.1912708322447
786,22.1912708322447
787,22.1912708322447
788,22.1912708322447
789,22.1912708322447
790,22.1912708322447
791,22.1912708322447
792,22.1912708322447
793,22.1912708322447
794,22.1912708322447
795,22.1912708322447
796,22.1912708322447
797,22.1912708322447
798,22.1912708322447
799,22.1912708322447
800,22.1912708322447
801,22.1912708322447
802,22.1912708322447
803,22.1912708322447
804,22.1912708322447
805,22.1912708322447
806,22.1912708322447
807,22.1912708322447
808,22.1912708322447
809,22.1912708322447
810,22.1912708322447
811,22.1912708322447
812,22.1912708322447
813,22.1912708322447
814,22.1912708322447
815,22.1912708322447
816,22.1912708322447
817,22.1912708322447
818,22.1912708322447
819,22.1912708322447
820,22.1912708322447
821,22.1912708322447
822,22.1912708322447
823,22.1912708322447
824,22.1912708322447
825,22.1912708322447
826,22.1912708322447
827,22.1912708322447
828,22.1912708322447
829,22.1912708322447
830,22.1912708322447
831,22.1912708322447
832,22.1912708322447
833,22.1912708322447
834,22.1912708322447
835,22.1912708322447
836,22.1912708322447
837,22.1912708322447
838,22.1912708322447
839,22.1912708322447
840,22.1912708322447
841,22.1912708322447
842,22.1912708322447
843,22.1912708322447
844,22.1912708322447
845,22.1912708322447
846,22.1912708322447
847,22.1912708322447
848,22.1912708322447
849,22.1912708322447
850,22.1912708322447
851,22.1912708322447
852,22.1912708322447
853,22.1912708322447
854,22.1912708322447
855,22.1912708322447
856,22.1912708322447
857,22.1912708322447
858,22.1912708322447
859,22.1912708322447
860,22.1912708322447
861,22.1912708322447
862,22.1912708322447
863,22.1912708322447
864,22.1912708322447
865,22.1912708322447
866,22.1912708322447
867,22.1912708322447
868,22.1912708322447
869,22.1912708322447
870,22.1912708322447
871,22.1912708322447
872,22.1912708322447
873,22.1912708322447
874,22.1912708322447
875,22.1912708322447
876,22.1912708322447
877,22.1912708322447
878,22.1912708322447
879,22.1912708322447
880,22.1912708322447
881,22.1912708322447
882,22.1912708322447
883,22.1912708322447
884,22.1912708322447
885,22.1912708322447
886,22.1912708322447
887,22.1912708322447
888,22.1912708322447
889,22.1912708322447
890,22.1912708322447
891,22.1912708322447
892,22.1912708322447
893,22.1912708322447
894,22.1912708322447
895,22.1912708322447
896,22.1912708322447
897,22.1912708322447
898,22.1912708322447
899,22.1912708322447
900,22.1912708322447
901,22.1912708322447
902,22.1912708322447
903,22.1912708322447
904,22.1912708322447
905,22.1912708322447
906,22.1912708322447
907,22.1912708322447
908,22.1912708322447
909,22.1912708322447
910,22.1912708322447
911,22.1912708322447
912,22.1912708322447
913,22.1912708322447
914,22.1912708322447
915,22.1912708322447
916,22.1912708322447
917,22.1912708322447
918,22.1912708322447
919,22.1912708322447
920,22.1912708322447
921,22.1912708322447
922,22.1912708322447
923,22.1912708322447
924,22.1912708322447
925,22.1912708322447
926,22.1912708322447
927,22.1912708322447
928,22.1912708322447
929,22.1912708322447
930,22.1912708322447
931,22.1912708322447
932,22.1912708322447
933,22.1912708322447
934,22.1912708322447
935,22.1912708322447
936,22.1912708322447
937,22.1912708322447
938,22.1912708322447
939,22.1912708322447
940,22.1912708322447
941,22.1912708322447
942,22.1912708322447
943,22.1912708322447
944,22.1912708322447
945,22.1912708322447
946,22.1912708322447
947,22.1912708322447
948,22.1912708322447
949,22.1912708322447
950,22.1912708322447
951,22.1912708322447
952,22.1912708322447
953,22.1912708322447
954,22.1912708322447
955,22.1912708322447
956,22.1912708322447
957,22.1912708322447
958,22.1912708322447
959,22.1912708322447
960,22.1912708322447
961,22.1912708322447
962,22.1912708322447
963,22.1912708322447
964,22.1912708322447
965,22.1912708322447
966,22.1912708322447
967,22.1912708322447
968,22.1912708322447
969,22.1912708322447
970,22.1912708322447
971,22.1912708322447
972,22.1912708322447
973,22.1912708322447
974,22.1912708322447
975,22.1912708322447
976,22.1912708322447
977,22.1912708322447
978,22.1912708322447
979,22.1912708322447
980,22.1912708322447
981,22.1912708322447
982,22.1912708322447
983,22.1912708322447
984,22.1912708322447
985,22.1912708322447
986,22.1912708322447
987,22.1912708322447
988,22.1912708322447
989,22.1912708322447
990,22.1912708322447
991,22.1912708322447
992,22.1912708322447
993,22.1912708322447
994,22.1912708322447
995,22.1912708322447
996,22.1912708322447
997,22.1912708322447
998,22.1912708322447
999,22.1912708322447
1000,22.1912708322447
1001,22.1912708322447
1002,22.1912708322447
1003,22.1912708322447
1004,22.1912708322447
1005,22.1912708322447
1006,22.1912708322447
1007,22.1912708322447
1008,22.1912708322447
1009,22.1912708322447
1010,22.1912708322447
1011,22.1912708322447
1012,22.1912708322447
1013,22.1912708322447
1014,22.1912708322447
1015,22.1912708322447
1016,22.1912708322447
1017,22.1912708322447
1018,22.1912708322447
1019,22.1912708322447
1020,22.1912708322447
1021,22.1912708322447
1022,22.1912708322447
1023,22.1912708322447
1024,22.1912708322447
1025,22.1912708322447
1026,22.1912708322447
1027,22.1912708322447
1028,22.1912708322447
1029,22.1912708322447
1030,22.1912708322447
1031,22.1912708322447
1032,22.1912708322447
1033,22.1912708322447
1034,22.1912708322447
1035,22.1912708322447
1036,22.1912708322447
1037,22.1912708322447
1038,22.1912708322447
1039,22.1912708322447
1040,22.1912708322447
1041,22.1912708322447
1042,22.1912708322447
1043,22.1912708322447
1044,22.1912708322447
1045,22.1912708322447
1046,22.1912708322447
1047,22.1912708322447
1048,22.1912708322447
1049,22.1912708322447
1050,22.1912708322447
1051,22.1912708322447
1052,22.1912708322447
1053,22.1912708322447
1054,22.1912708322447
1055,22.1912708322447
1056,22.1912708322447
1057,22.1912708322447
1058,22.1912708322447
1059,22.1912708322447
1060,22.1912708322447
1061,22.1912708322447
1062,22.1912708322447
1063,22.1912708322447
1064,22.1912708322447
1065,22.1912708322447
1066,22.1912708322447
1067,22.1912708322447
1068,22.1912708322447
1069,22.1912708322447
1070,22.1912708322447
1071,22.1912708322447
1072,22.1912708322447
1073,22.1912708322447
1074,22.1912708322447
1075,22.1912708322447
1076,22.1912708322447
1077,22.1912708322447
1078,22.1912708322447
1079,22.1912708322447
1080,22.1912708322447
1081,22.1912708322447
1082,22.1912708322447
1083,22.1912708322447
1084,22.1912708322447
1085,22.1912708322447
1086,22.1912708322447
1087,22.1912708322447
1088,22.1912708322447
1089,22.1912708322447
1090,22.1912708322447
1091,22.1912708322447
1092,22.1912708322447
1093,22.1912708322447
1094,22.1912708322447
1095,22.1912708322447
1096,22.1912708322447
1097,22.1912708322447
1098,22.1912708322447
1099,22.1912708322447
1100,22.1912708322447
1101,22.1912708322447
1102,22.1912708322447
1103,22.1912708322447
1104,22.1912708322447
1105,22.1912708322447
1106,22.1912708322447
1107,22.1912708322447
1108,22.1912708322447
1109,22.1912708322447
1110,22.1912708322447
1111,22.1912708322447
1112,22.1912708322447
1113,22.1912708322447
1114,22.1912708322447
1115,22.1912708322447
1116,22.1912708322447
1117,22.1912708322447
1118,22.1912708322447
1119,22.1912708322447
1120,22.1912708322447
1121,22.1912708322447
1122,22.1912708322447
1123,22.1912708322447
1124,22.1912708322447
1125,22.1912708322447
1126,22.1912708322447
1127,22.1912708322447
1128,22.1912708322447
1129,22.1912708322447
1130,22.1912708322447
1131,22.1912708322447
1132,22.1912708322447
1133,22.1912708322447
1134,22.1912708322447
1135,22.1912708322447
1136,22.1912708322447
1137,22.1912708322447
1138,22.1912708322447
1139,22.1912708322447
1140,22.1912708322447
1141,22.1912708322447
1142,22.1912708322447
1143,22.1912708322447
1144,22.1912708322447
1145,22.1912708322447
1146,22.1912708322447
1147,22.1912708322447
1148,22.1912708322447
1149,22.1912708322447
1150,22.1912708322447
1151,22.1912708322447
1152,22.1912708322447
1153,22.1912708322447
1154,22.1912708322447
1155,22.1912708322447
1156,22.1912708322447
1157,22.1912708322447
1158,22.1912708322447
1159,22.1912708322447
1160,22.1912708322447
1161,22.1912708322447
1162,22.1912708322447
1163,22.1912708322447
1164,22.1912708322447
1165,22.1912708322447
1166,22.1912708322447
1167,22.1912708322447
1168,22.1912708322447
1169,22.1912708322447
1170,22.1912708322447
1171,22.1912708322447
1172,22.1912708322447
1173,22.1912708322447
1174,22.1912708322447
1175,22.1912708322447
1176,22.1912708322447
1177,22.1912708322447
1178,22.1912708322447
1179,22.1912708322447
1180,22.1912708322447
1181,22.1912708322447
1182,22.1912708322447
1183,22.1912708322447
1184,22.1912708322447
1185,22.1912708322447
1186,22.1912708322447
1187,22.1912708322447
1188,22.1912708322447
1189,22.1912708322447
1190,22.1912708322447
1191,22.1912708322447
1192,22.1912708322447
1193,22.1912708322447
1194,22.1912708322447
1195,22.1912708322447
1196,22.1912708322447
1197,22.1912708322447
1198,22.1912708322447
1199,22.1912708322447
1200,22.1912708322447
1201,22.1912708322447
1202,22.1912708322447
1203,22.1912708322447
1204,22.1912708322447
1205,22.1912708322447
1206,22.1912708322447
1207,22.1912708322447
1208,22.1912708322447
1209,22.1912708322447
1210,22.1912708322447
1211,22.1912708322447
1212,22.1912708322447
1213,22.1912708322447
1214,22.1912708322447
1215,22.1912708322447
1216,22.1912708322447
1217,22.1912708322447
1218,22.1912708322447
1219,22.1912708322447
1220,22.1912708322447
1221,22.1912708322447
1222,22.1912708322447
1223,22.1912708322447
1224,22.1912708322447
1225,22.1912708322447
1226,22.1912708322447
1227,22.1912708322447
1228,22.1912708322447
1229,22.1912708322447
1230,22.1912708322447
1231,22.1912708322447
1232,22.1912708322447
1233,22.1912708322447
1234,22.1912708322447
1235,22.1912708322447
1236,22.1912708322447
1237,22.1912708322447
1238,22.1912708322447
1239,22.1912708322447
1240,22.1912708322447
1241,22.1912708322447
1242,22.1912708322447
1243,22.1912708322447
1244,22.1912708322447
1245,22.1912708322447
1246,22.1912708322447
1247,22.1912708322447
1248,22.1912708322447
1249,22.1912708322447
1250,22.1912708322447
1251,22.1912708322447
1252,22.1912708322447
1253,22.1912708322447
1254,22.1912708322447
1255,22.1912708322447
1256,22.1912708322447
1257,22.1912708322447
1258,22.1912708322447
1259,22.1912708322447
1260,22.1912708322447
1261,22.1912708322447
1262,22.1912708322447
1263,22.1912708322447
1264,22.1912708322447
1265,22.1912708322447
1266,22.1912708322447
1267,22.1912708322447
1268,22.1912708322447
1269,22.1912708322447
1270,22.1912708322447
1271,22.1912708322447
1272,22.1912708322447
1273,22.1912708322447
1274,22.1912708322447
1275,22.1912708322447
1276,22.1912708322447
1277,22.1912708322447
1278,22.1912708322447
1279,22.1912708322447
1280,22.1912708322447
1281,22.1912708322447
1282,22.1912708322447
1283,22.1912708322447
1284,22.1912708322447
1285,22.1912708322447
1286,22.1912708322447
1287,22.1912708322447
1288,22.1912708322447
1289,22.1912708322447
1290,22.1912708322447
1291,22.1912708322447
1292,22.1912708322447
1293,22.1912708322447
1294,22.1912708322447
1295,22.1912708322447
1296,22.1912708322447
1297,22.1912708322447
1298,22.1912708322447
1299,22.1912708322447
1300,22.1912708322447
1301,22.1912708322447
1302,22.1912708322447
1303,22.1912708322447
1304,22.1912708322447
1305,22.1912708322447
1306,22.1912708322447
1307,22.1912708322447
1308,22.1912708322447
1309,22.1912708322447
1310,22.1912708322447
1311,22.1912708322447
1312,22.1912708322447
1313,22.1912708322447
1314,22.1912708322447
1315,22.1912708322447
1316,22.1912708322447
1317,22.1912708322447
1318,22.1912708322447
1319,22.1912708322447
1320,22.1912708322447
1321,22.1912708322447
1322,22.1912708322447
1323,22.1912708322447
1324,22.1912708322447
1325,22.1912708322447
1326,22.1912708322447
1327,22.1912708322447
1328,22.1912708322447
1329,22.1912708322447
1330,22.1912708322447
1331,22.1912708322447
1332,22.1912708322447
1333,22.1912708322447
1334,22.1912708322447
1335,22.1912708322447
1336,22.1912708322447
1337,22.1912708322447
1338,22.1912708322447
1339,22.1912708322447
1340,22.1912708322447
1341,22.1912708322447
1342,22.1912708322447
1343,22.1912708322447
1344,22.1912708322447
1345,22.1912708322447
1346,22.1912708322447
1347,22.1912708322447
1348,22.1912708322447
1349,22.1912708322447
1350,22.1912708322447
1351,22.1912708322447
1352,22.1912708322447
1353,22.1912708322447
1354,22.1912708322447
1355,22.1912708322447
1356,22.1912708322447
1357,22.1912708322447
1358,22.1912708322447
1359,22.1912708322447
1360,22.1912708322447
