"ID","Turkey_Weight","Turkey_Age","Training_Weeks","Protein_Content","Practice_Sessions","Species","Wingspan","FiveK_Time","Glide_Distance","Feather_Shine","Training_Jam","Barnyard_Rivals","Confidence_Score","Gobble_Style","Feather_Pattern","Gobble_Volume"
11,28.9748564478941,13.2988642263226,6,49.5777731807902,4,"Rio Grande",97.6905862800777,26.5459088189527,12.0674794074148,2.76828917907551,"Pop",12,5.27557937684469,"Rhythmic",2,75.9977684123442
12,38.6303271865472,29.297935067676,7,27.5759260798804,7,"Rio Grande",78.0613150214776,25.7705157378223,42.4262883490883,3.55390017805621,"Classical",3,9.25791548239067,"High-Pitch",5,100.999019541778
13,26.8385665211827,28.5539803295396,10,30.4199897986837,6,"Eastern",50.6445985869505,21.1782620218582,10.1508857216686,3.63120723166503,"Pop",4,5.75595807447098,"Random",4,91.8285381887108
14,19.2295406479388,30.2615544819273,9,47.5347451283596,2,"Merriam",74.9395968741737,20.6023935799021,1.86130070360377,9.43326077912934,"Classical",5,1.49652642779984,"High-Pitch",3,81.9881651317701
15,24.3139147525653,18.7640247344971,6,29.1481017274782,5,"Merriam",96.5224515879527,23.4671433095355,26.8896030494943,1.69961442216299,"Gobblecore",8,6.32785909553058,"Random",5,101.965176193044
16,22.8759418963455,30.8568392777815,3,22.9806781373918,2,"Eastern",86.2186922808178,30.5506194697227,10.0878407247365,7.03452861378901,"Classical",8,7.41820632759482,"Random",5,69.6022697445005
17,12.3366058804095,10.0906291245483,1,21.5456399181858,5,"Rio Grande",76.754397037439,24.5829622191377,17.8843561559916,6.09750380204059,"Rock",11,4.85350041580386,"Low-Pitch",2,81.6576568130404
18,11.9355905218981,14.4413231466897,12,47.0305307162926,3,"Rio Grande",72.6666061673313,39.6292937966064,6.67955814860761,1.29896708019078,"Country",6,6.59622496622615,"Low-Pitch",3,90.4109400557354
19,18.1137101887725,35.0795899811201,10,38.4500183630735,3,"Rio Grande",97.7026823908091,23.1498814350925,30.1889001973905,9.39951364439912,"Country",4,3.35998947080225,"Low-Pitch",1,118.348029521294
20,25.0463620596565,34.25710212579,12,42.7382988692261,7,"Merriam",71.3700939319097,26.6410059691407,8.36757444776595,2.55584956449457,"Rock",5,7.08669024705887,"High-Pitch",2,83.0068222945556
21,31.9628557236865,28.7860716730356,5,36.7673842841759,3,"Rio Grande",99.0032149013132,29.053288953146,10.0438666413538,7.9042612479534,"Country",9,3.62855305382982,"High-Pitch",1,108.546269265935
22,14.4810707820579,19.2046256843023,8,33.1265346915461,4,"Merriam",87.2633334016427,37.7478729572613,0.646200391929597,3.39696187805384,"Classical",7,8.603690499207,"Random",3,68.0557164084166
23,36.1939923954196,27.9926563231274,10,40.4764169431292,1,"Eastern",76.3644062797539,41.5486328466795,9.37146380310878,2.31190254352987,"Gobblecore",3,5.92953625647351,"Rhythmic",2,106.988118169829
24,28.7806698866189,9.60989759210497,1,27.1890990831889,6,"Gould",58.8826526538469,38.1501880113501,1.41322301933542,3.16724811866879,"Pop",4,8.97374467621557,"High-Pitch",1,69.4277162896469
25,33.6353271221742,19.6718092602678,4,32.5640504411422,7,"Eastern",94.5998985203914,24.943095240742,9.28320516832173,5.51630900846794,"Rock",6,7.82347530848347,"High-Pitch",1,62.1064217481762
26,15.1484812400304,12.6554866055958,2,32.8396873082966,4,"Gould",59.8871328053065,36.828184510814,1.31646632216871,1.38712237006985,"Gobblecore",12,4.05158959282562,"Low-Pitch",2,105.982082518749
27,22.934228470549,31.7165222195908,9,31.6868546791375,6,"Gould",53.5702064284123,31.2345657602418,18.2235988788307,7.75545832468197,"Classical",2,7.19320094096474,"Low-Pitch",2,74.8603939265013
28,35.6337717897259,22.5306444559246,12,41.6345377149992,2,"Merriam",62.5451781786978,43.9921447413508,33.6745272041298,6.46295704552904,"Rock",8,3.0408201829996,"Low-Pitch",2,76.7577893659472
29,36.3534495676868,32.2808187282644,5,20.6765784858726,1,"Merriam",50.7265860913321,21.0988171386998,11.3700712798163,7.59980522817932,"Classical",6,8.57740438776091,"Low-Pitch",2,74.8235653666779
30,30.5572216329165,14.711777839344,3,46.8192594614811,2,"Rio Grande",81.4275880693458,24.2575114173815,22.8607118362561,6.86008877004497,"Gobblecore",8,9.4846475746017,"High-Pitch",3,75.3887125756592
31,31.2181749660522,23.0594338187948,9,29.7583298641257,7,"Osceola",77.7898915694095,41.9318716903217,19.9574046069756,1.89370066323318,"Country",9,8.9234973648563,"Rhythmic",3,119.912227336317
32,16.7506658332422,31.5858010333031,8,30.6392836244777,7,"Osceola",98.4726085793227,23.1856048270129,44.2607318167575,8.44651678507216,"Rock",6,9.28837192803621,"Low-Pitch",4,79.1988371545449
33,30.7942442595959,18.2549627814442,4,35.105672525242,3,"Gould",88.5893150581978,27.4919491249602,39.2493039020337,2.35812481259927,"Pop",6,8.48490610904992,"Low-Pitch",5,109.417675556615
34,10.4007162572816,23.1701146359555,3,36.4437455288135,3,"Merriam",75.5813447758555,31.9456554646604,33.2814207184128,1.84435901651159,"Pop",6,9.75102502317168,"Low-Pitch",4,99.6836868161336
35,25.9971141279675,28.5437700259499,2,37.7449669502676,2,"Merriam",82.4519071960822,21.6512387548573,19.5053064846434,1.56151978671551,"Rock",4,3.13239722978324,"High-Pitch",5,84.7558829421178
36,30.3133826749399,29.4315532213077,8,23.6181692243554,5,"Gould",66.7048783274367,27.8962815343402,14.5601963973604,5.79860886489041,"Rock",7,2.3383981375955,"High-Pitch",4,108.777734781615
37,34.8384699597955,19.268334644381,4,49.265023607295,4,"Rio Grande",88.7717765872367,38.9786541683134,15.9796450519934,5.10472259763628,"Rock",6,1.62324643298052,"Random",5,99.1177330864593
38,36.1208111583255,25.3366976617835,12,27.4326573102735,3,"Eastern",92.1952925971709,21.3911166402977,17.5239607342519,3.0323565416038,"Classical",7,1.22147041326389,"Low-Pitch",2,69.090890432708
39,19.410467799753,17.959019692149,5,46.4198854053393,6,"Rio Grande",91.3447879138403,25.510256747948,9.00151481619105,6.86122232396156,"Pop",4,9.56535758031532,"High-Pitch",3,95.1979667320848
40,36.9319856027141,19.0026510567404,6,24.6212034346536,5,"Merriam",52.3926956695504,38.4091299888678,12.5641938182525,9.18192633846775,"Classical",9,9.83521099365316,"Random",1,87.4416319979355
41,30.9540135390125,16.504489580635,4,31.8672669865191,7,"Rio Grande",85.898884141352,35.038035082398,19.5545601425692,9.32302247476764,"Pop",7,8.27194046718068,"High-Pitch",1,100.01989480108
42,35.9632661845535,32.6218297393061,6,27.502909519244,5,"Merriam",71.7014929861762,27.164255582029,36.4826540695503,4.82904904219322,"Classical",4,6.2509755815845,"Low-Pitch",5,75.359682328999
43,29.5892445510253,17.4528396748938,12,20.5898749479093,7,"Merriam",91.6703169234097,31.3326492952183,34.5551620819606,9.25197768770158,"Gobblecore",11,8.68512584129348,"Random",2,106.176194446161
44,17.7875576657243,20.5669908542186,3,39.0635853679851,3,"Gould",55.8114941231906,39.3656720686704,2.5545857148245,9.7581740426831,"Gobblecore",3,6.31193538429216,"Low-Pitch",5,80.6370268715546
45,13.9971453812905,10.8969022999518,4,27.2828159271739,3,"Gould",94.6482104016468,37.0003247621935,4.01308853179216,8.94502274179831,"Country",5,7.91761776455678,"High-Pitch",2,74.0737829077989
46,34.0235810820013,22.0905718174763,12,27.0890290220268,3,"Rio Grande",69.6053775725886,20.5959696776699,42.7707735914737,4.62748675746843,"Pop",7,4.73684400226921,"High-Pitch",2,87.479724730365
47,10.8085631881841,28.450411207974,4,29.4524061004631,7,"Eastern",89.4109351327643,23.6942689737771,47.6754981093109,2.40392459603027,"Pop",3,6.75008714129217,"Rhythmic",5,85.2690471243113
48,36.7439115722664,6.02109595807269,1,26.5186461480334,6,"Rio Grande",63.837937451899,43.3812782913446,4.94077281327918,8.0713401986286,"Country",9,5.05269714514725,"Low-Pitch",3,84.1055041970685
49,31.0615473496728,22.0466519510373,12,34.3892595893703,6,"Eastern",56.567209889181,21.6293659457006,28.8491566665471,5.83557862346061,"Gobblecore",1,7.69963004882447,"Low-Pitch",5,110.631690183654
50,28.3155951066874,24.6882355087437,3,48.191904197447,3,"Osceola",82.9290842055343,40.3912732948083,37.998866091948,8.00763974199072,"Rock",6,5.96851221309043,"Random",2,103.90694802627
51,35.35996891791,22.9340809201822,8,46.6613742522895,4,"Eastern",86.8001102120616,22.6856887445319,13.7492571026087,5.61111129424535,"Classical",3,1.33673835615627,"Low-Pitch",2,88.9098296267912
52,12.5292997714132,31.6971319299191,7,21.9991515972652,1,"Osceola",84.5128962188028,22.0390997990035,10.9732245677151,8.91793011734262,"Pop",5,2.70621408871375,"Random",3,84.0684313047677
53,21.8461844464764,18.2516194428317,2,26.8074730364606,3,"Osceola",52.9910816112533,20.1952205377165,22.9820931213908,3.49645841936581,"Rock",7,6.16054887347855,"Low-Pitch",5,60.331207131967
54,11.045958257746,20.3561092042364,2,36.4633871498518,5,"Osceola",83.8018349022605,34.4431772001553,24.0068112150766,2.74137730197981,"Classical",8,2.33805967844091,"High-Pitch",2,101.040812367573
55,32.9130967124365,19.8005950092338,8,43.9786691893823,1,"Rio Grande",69.7505651274696,42.6333813800011,3.06225310778245,6.1594063655939,"Pop",4,1.83686018246226,"Random",2,71.5704526752234
56,37.2612917539664,6.82821027142927,6,43.8504195539281,3,"Gould",64.7408812888898,30.231012920849,14.1873415210284,6.58550026454031,"Rock",9,8.30289801862091,"Rhythmic",4,98.9475140534341
57,36.0302548576146,35.1880675591528,3,25.1908680424094,6,"Merriam",97.6986234425567,38.1308581319172,43.9830805873498,6.38099104515277,"Classical",4,7.8169538860675,"Low-Pitch",3,104.078248771839
58,19.3544877367094,23.2285127034411,12,22.9474999383092,6,"Rio Grande",56.5143748419359,41.7365840624552,37.096904264763,4.18933351687156,"Pop",6,3.27499722409993,"Low-Pitch",3,69.0935917664319
59,12.3198119900189,33.6681332895532,11,27.6395596098155,2,"Osceola",85.583705350291,26.3384158536792,28.3585393219255,7.0163795449771,"Country",7,1.0551977828145,"Low-Pitch",1,70.756374229677
60,22.446547949221,11.1543332473375,5,42.0650581968948,5,"Gould",75.0776356668212,28.3078715775628,1.37701919302344,3.52103119855747,"Country",4,1.19348206720315,"Low-Pitch",4,81.2920783599839
61,36.0731614567339,29.0249387025833,3,28.4256684337743,2,"Osceola",96.1837686016224,33.3574814593885,47.3380403709598,9.06171577377245,"Rock",6,1.71278436179273,"Rhythmic",5,109.104234958068
62,29.8917236668058,29.8735072477721,9,44.6663134009577,4,"Osceola",59.1379650635645,34.4072774099186,12.2571011190303,2.76366063556634,"Classical",6,7.3008484011516,"Rhythmic",1,80.5961362319067
63,24.2966441903263,21.0002343091182,1,46.0691551025957,4,"Eastern",81.2812043004669,32.8506745328195,9.06714622396976,7.04796330421232,"Classical",6,8.31953472807072,"Random",2,100.718998597004
64,11.358397603035,26.7993775815703,5,37.8591424482875,7,"Merriam",97.2422499558888,30.4860761028249,43.087556224782,8.8889886001125,"Classical",5,8.70450436766259,"Low-Pitch",1,112.841303218156
65,28.7992130452767,11.4163377662189,8,31.7633250169456,1,"Gould",85.4357738629915,24.9299438076559,42.3449197318405,8.500622311607,"Rock",8,8.98699426697567,"High-Pitch",4,97.744891801849
66,24.9359812727198,12.3542964449152,5,22.6510757068172,3,"Gould",60.8011976466514,43.6736549530178,18.2031265809201,8.42947305459529,"Gobblecore",5,8.33934987196699,"Rhythmic",5,85.009510377422
67,22.7221457986161,6.47671748092398,2,38.8369834725745,7,"Merriam",95.4425760428421,35.104591747513,17.36662912881,4.82970917364582,"Classical",4,1.41377964266576,"Low-Pitch",3,83.8996995007619
68,32.8177223890088,31.1100752921775,7,26.312923245132,5,"Eastern",94.5412143133581,29.3846789794043,16.0631613922305,5.30013536917977,"Rock",5,4.81155153852887,"High-Pitch",5,94.1972267115489
69,22.6456327899359,11.9412727528252,11,31.2456147768535,2,"Gould",70.1348929433152,36.0672463884111,31.1630985117517,6.91709243808873,"Pop",2,5.21340685524046,"Low-Pitch",2,93.978602187708
70,30.3712947038002,14.9616578235291,8,47.6524463272654,3,"Gould",59.0191454160959,34.4691773049999,5.61898517189547,7.55474659358151,"Country",8,5.98624481447041,"Rhythmic",2,99.499170044437
71,24.2683495744132,15.1363973426633,9,31.8467272305861,1,"Rio Grande",77.2093397798017,40.8348976622801,47.0616085221991,9.55271840165369,"Classical",10,9.85068355523981,"Low-Pitch",2,74.457661123015
72,36.0316745843738,31.8620702591725,1,27.0031629200093,4,"Gould",90.1814952376299,29.5924029126763,15.0730627006851,1.36889782431535,"Country",6,9.38106312882155,"High-Pitch",1,116.156881051138
73,15.0915922084823,28.0511491829529,4,30.7251500408165,4,"Rio Grande",99.3375592282973,28.2765968632884,20.6850041518919,2.30359395267442,"Country",3,2.03639000235125,"High-Pitch",5,86.1323104519397
74,16.2194210337475,16.7822807016782,8,47.3267212882638,3,"Rio Grande",78.1871511484496,43.7181201810017,20.1943473541178,8.55976793519221,"Pop",10,6.27047006320208,"Random",4,65.6669083284214
75,14.0441407216713,34.6652050958946,1,42.2065336373635,2,"Eastern",88.1178142502904,35.8581723633688,16.5237213019282,9.0667037689127,"Rock",8,9.15434102574363,"Rhythmic",4,104.189380849712
76,39.9796926463023,22.1634605680592,7,37.1218088059686,1,"Merriam",67.5561170675792,40.7858818816021,10.892917891033,2.38344506477006,"Pop",5,9.0106566331815,"Random",4,65.291127730161
77,35.8113737008534,28.3783345799893,6,20.5537979723886,1,"Merriam",61.6365311783738,35.7843771390617,41.2564875558019,9.97660386608914,"Gobblecore",4,5.4013270183932,"Random",1,91.2628886243328
78,29.5522997132502,14.0414445418864,3,35.7674610661343,5,"Rio Grande",71.2293215328828,33.1875440129079,17.3078641295433,6.34217429859564,"Pop",2,4.69869642704725,"Rhythmic",3,109.41848366987
79,23.9267366728745,21.3691822174005,4,28.8453005021438,5,"Rio Grande",76.1091274558567,20.2339286846109,14.4748361082748,2.61234159069136,"Pop",6,6.69921640283428,"Random",1,105.762937827967
80,36.3372729066759,20.5231420942582,6,22.7193890349008,4,"Gould",94.754715450108,31.6661194479093,30.4524778039195,1.4437538292259,"Classical",6,8.91375991306268,"High-Pitch",5,102.459618668072
81,37.6191192446277,21.282130530104,6,46.9443052890711,3,"Merriam",60.0751246209256,39.9964111787267,38.5179456439801,9.78040246851742,"Classical",5,5.49901642347686,"Low-Pitch",2,84.3986834445968
82,21.7015144461766,12.3726112036966,9,28.5022245673463,1,"Osceola",96.5972201316617,25.7378202269319,10.5769320740364,9.1552078507375,"Rock",3,2.8891901569441,"Low-Pitch",5,72.2365365084261
83,28.043532227166,20.3208685331047,2,30.5203185952269,6,"Rio Grande",56.320199673064,21.3738637731876,9.78911080164835,1.28519349684939,"Rock",7,8.04884648765437,"High-Pitch",2,67.1112060919404
84,12.5352080492303,28.1165986941196,3,32.546791061759,2,"Eastern",97.7351340581663,39.9502697854768,27.4485934409313,2.37245056009851,"Classical",1,5.78949348861352,"Rhythmic",3,87.9263835540041
85,22.2141621564515,13.7383700804785,1,31.2577418610454,7,"Osceola",64.5320151816122,43.0723981221672,36.7279796977527,1.71486735274084,"Country",8,1.90172221581452,"Low-Pitch",3,87.987536424771
86,23.255884766113,27.5088196657598,5,41.530791958794,5,"Eastern",57.1560164098628,37.7147285139654,44.7964375489391,9.84347684518434,"Country",6,7.17801890452392,"High-Pitch",1,69.8661876004189
87,34.2194035393186,11.017127150204,11,27.3192198947072,7,"Eastern",94.0297506051138,35.6044416944496,2.1547615295276,9.07450241735205,"Pop",3,3.56951466831379,"Low-Pitch",1,92.4229443864897
88,19.3507796037011,32.416394636035,5,39.0508052287623,7,"Gould",92.7095212740824,27.592004199978,35.2695145527832,9.73978638299741,"Rock",4,2.96746194036677,"Random",3,95.9361905464903
89,34.6981526957825,10.2984672565944,11,39.2609158554114,6,"Rio Grande",79.7146152937785,40.9992225340102,38.1575753330253,8.48636526009068,"Pop",6,5.87022278108634,"Rhythmic",5,78.3733752183616
90,17.2173163271509,8.91789314942434,8,32.4805028294213,3,"Gould",63.0045550991781,41.207297424553,8.42921159928665,5.03603230183944,"Pop",8,6.80032261740416,"Low-Pitch",3,67.0532116899267
91,25.5839474755339,31.1090264855884,2,27.7730993856676,3,"Gould",71.9826767453924,35.8571296022274,5.67267797887325,7.60342778405175,"Classical",4,1.66766621149145,"Random",2,109.711754699238
92,13.6443481221795,8.96676587546244,4,22.6718398113735,3,"Osceola",83.9917464298196,37.3150178976357,40.1014190865681,1.66283520311117,"Gobblecore",4,4.54763349541463,"Low-Pitch",1,99.1846370603889
93,27.6073842821643,22.2183611956425,12,32.0142171578482,7,"Gould",94.3799795466475,27.2156989539508,8.11270276317373,7.66069045080803,"Classical",10,9.59610072267242,"Random",4,84.8958479287103
94,23.6902740621008,30.20925676357,11,26.480735624209,3,"Merriam",69.284329621587,39.644311448792,42.6820488763042,7.9032806197647,"Classical",6,9.35962837492116,"Rhythmic",5,114.962994223461
95,26.9097767258063,35.6495693502948,5,20.4880272177979,5,"Rio Grande",82.5491274590604,25.7132185378578,2.75068088667467,1.07308659562841,"Country",10,5.95668957429007,"Random",4,100.013790554367
96,35.6614846806042,27.3110962486826,8,26.9130656891502,7,"Gould",53.2073572743684,28.9365656545851,16.8365958612412,2.59008667175658,"Pop",7,3.89381873304956,"High-Pitch",5,114.780153636821
97,16.1120499717072,18.180190582294,12,28.6446619848721,5,"Merriam",96.1665301583707,41.7245819338132,45.5551070859656,3.25985999731347,"Rock",4,1.87019981001504,"Low-Pitch",1,119.070423860103
98,15.9273032424971,30.7832140233368,11,44.7741123242304,2,"Gould",78.1671250588261,34.9535961681977,23.3937824727036,9.76217447570525,"Classical",8,5.16858859476633,"Low-Pitch",1,61.290106815286
99,19.9127552262507,13.5994835584424,4,47.3340614535846,6,"Gould",59.7542921081185,44.0625529433601,6.15595557028428,6.95175284612924,"Rock",5,6.76398820290342,"High-Pitch",2,101.359332469292
100,20.3189278091304,30.3469028337859,8,49.262228354346,1,"Osceola",72.9158062138595,24.8893721599597,0.928685057442635,8.84600031864829,"Gobblecore",2,9.03090591565706,"Random",5,80.1411813078448
101,23.3355022082105,21.6729103624821,2,24.0096522704698,1,"Rio Grande",58.8698350708,31.5971432940569,36.693200818263,7.83655254845507,"Pop",6,6.60014554904774,"High-Pitch",4,82.8361328551546
102,19.9643742619082,8.96836742665619,3,24.3384513654746,6,"Merriam",88.3451897767372,28.1057756731752,0.306446384638548,1.98060916806571,"Country",3,4.84759619063698,"Rhythmic",1,77.5185079313815
103,13.9520998531953,27.4631307427771,11,33.2742889528163,1,"Rio Grande",74.2691188701428,41.2940950470511,42.7931657759473,9.36409337911755,"Classical",7,7.23298362432979,"Random",4,68.0614907015115
104,16.3749632914551,9.13975686673075,2,37.1360079245642,6,"Gould",54.0739600895904,25.6786585075315,16.2951191770844,8.96151925134473,"Gobblecore",6,9.70770236453973,"Rhythmic",3,109.233190761879
105,26.8107810709625,10.5986820501275,9,31.0360869648866,3,"Gould",86.5370221436024,36.9026354677044,49.281279288698,8.78178742178716,"Pop",6,6.60243130661547,"Random",3,100.237312554382
106,29.8386336420663,29.1457319995388,5,44.7928718826734,3,"Gould",98.7846242962405,30.0242945947684,5.60622016200796,9.48035431350581,"Pop",6,2.74895491963252,"High-Pitch",5,94.4044897612184
107,38.7095258408226,14.3755212044343,3,38.6495995521545,4,"Gould",93.5053925029933,31.8643078720197,35.5679715634324,4.5936703546904,"Rock",3,2.14671616791748,"Rhythmic",1,96.422501988709
108,10.9762336337008,12.5708799473941,12,34.9971187277697,6,"Eastern",51.4046953525394,36.9811646686867,7.98259789589792,4.62725808448158,"Rock",5,8.79959824937396,"Random",1,80.009445254691
109,23.0201956233941,30.7272479650564,6,33.5165513306856,6,"Rio Grande",69.8450079886243,30.9447822440416,30.8701234054752,7.58103576651774,"Country",4,3.89586782339029,"High-Pitch",1,110.040751146153
110,36.411844289396,27.2231417116709,10,45.0721942028031,3,"Osceola",96.8412898713723,32.1739758411422,42.8651574766263,6.62571933073923,"Rock",10,3.69195160269737,"Random",3,115.880350945517
111,20.1013540476561,14.2315344829112,9,40.8546725427732,6,"Rio Grande",56.5227975719608,38.5487302136607,39.9318100884557,8.93321050493978,"Classical",5,4.45641921949573,"Random",2,117.567307222635
112,16.3435346609913,23.1795995975845,3,42.6332069584168,3,"Rio Grande",64.4238483859226,22.531303325668,27.5755770737305,3.1064374090638,"Rock",4,8.30345070874318,"High-Pitch",3,103.64070519805
113,38.9059557765722,31.6437450111844,4,47.248680035118,6,"Eastern",57.7896777191199,20.1015643007122,44.1271772026084,8.88508240273222,"Pop",8,5.43653786811046,"High-Pitch",1,102.798587442376
114,36.1646096548066,16.4897667397745,11,33.7638658937067,4,"Osceola",59.9157241405919,42.7163956966251,46.2381116929464,5.91843777219765,"Gobblecore",5,1.80380675499327,"Low-Pitch",1,71.9683471787721
115,11.1114678322338,17.6148182284087,11,25.2686487091705,3,"Gould",56.5382840693928,30.5494655086659,18.4465686441399,1.75969907874241,"Pop",6,8.19943405641243,"Random",3,73.540415558964
116,33.3576633641496,31.7753838971257,9,48.8271630019881,4,"Eastern",55.2042680443265,44.0338331146631,13.6919188080356,1.52000992209651,"Rock",10,8.72199001722038,"Low-Pitch",1,84.1234418610111
117,24.2453441768885,16.85177752655,5,45.8471940993331,3,"Rio Grande",77.6239507948048,33.4977579175029,4.15816325694323,7.51492060720921,"Pop",8,1.94810079899617,"Rhythmic",3,118.492338974029
118,32.0082803303376,11.6939585739747,10,38.62478710711,6,"Gould",57.0402624784037,39.2569146340247,8.8322612689808,1.86085459776223,"Gobblecore",6,1.39710166282021,"Low-Pitch",1,73.3025484206155
119,32.1448311163113,28.8578621079214,8,24.9100277735852,4,"Eastern",70.3832895262167,23.9962729264516,3.99818990845233,5.42325999890454,"Gobblecore",3,8.22944415104575,"Low-Pitch",2,81.8660136591643
120,19.8594361310825,18.3933821939863,2,25.4315270320512,7,"Gould",56.4098535454832,40.6729365163483,13.8227440882474,7.47737503494136,"Country",9,9.05894907307811,"High-Pitch",4,105.640477831475
121,36.6757899802178,24.6137188738212,2,40.5178759316914,5,"Osceola",63.1189614767209,29.8485306138173,25.8872267906554,7.4143078206107,"Gobblecore",9,5.68134668911807,"Rhythmic",4,107.165894592181
122,18.080686153844,7.28014749381691,1,23.6706526158378,4,"Osceola",72.496241715271,28.9030896720942,27.0172351622023,4.49780376837589,"Rock",3,3.09686873527244,"Rhythmic",2,100.841370164417
123,30.3039458882995,7.72842751024291,4,21.3401401974261,7,"Eastern",54.9832860822789,32.2550994274206,48.0482457089238,3.95055594458245,"Country",4,5.07759186066687,"High-Pitch",5,100.534730642103
124,27.5324633531272,19.8481896347366,1,33.5318805114366,2,"Osceola",82.3170983465388,27.1005247358698,18.1252659065649,1.99709350289777,"Classical",5,2.59122875006869,"Random",5,78.4603337477893
125,17.4783786153421,8.94856733875349,9,31.8335482873954,3,"Rio Grande",58.6251760367304,28.230061607901,34.2657347093336,5.29138554655947,"Country",6,2.73158263531514,"Low-Pitch",5,75.1235235063359
126,21.1040834360756,23.049232958816,5,21.383968484588,4,"Rio Grande",83.8300145347603,38.1183536769822,24.7557406546548,2.51029197615571,"Pop",6,1.76924751652405,"Low-Pitch",4,90.643943217583
127,18.2154278107919,17.9942956441082,10,22.3435401450843,4,"Merriam",97.0181908109225,34.5635271677747,35.5823370744474,9.08081721118651,"Country",6,3.32032618136145,"Random",1,62.3263499094173
128,37.1772992727347,32.4125222666189,8,24.3290715757757,3,"Eastern",65.4048350406811,37.7371156692971,18.9412266365252,5.97175111039542,"Classical",8,9.60694050788879,"High-Pitch",3,63.2662196829915
129,19.9196003354155,12.855632273946,8,24.9649237073027,3,"Osceola",60.5057510081679,32.6541139616165,15.7669292762876,9.26483466802165,"Classical",5,7.83731132443063,"High-Pitch",5,60.3287777351215
130,13.0621199985035,6.82307099131867,8,32.6895360532217,6,"Merriam",91.4872950525023,23.4665202838369,18.2125720428303,3.50356069719419,"Rock",5,3.12666491535492,"High-Pitch",1,72.4669041344896
131,11.7431078688242,28.164009064436,5,38.2780287088826,4,"Eastern",75.5053003435023,21.5216989442706,4.43077955860645,8.53179873130284,"Pop",2,9.20221215556376,"Random",5,75.3410217259079
132,33.3405008236878,10.1848841845058,2,21.6419629333541,5,"Merriam",51.7374535906129,31.0956478689332,28.2262105843984,8.16466487641446,"Rock",3,3.45438921567984,"Random",5,90.2025864645839
133,25.1513317413628,20.9676680797711,9,46.4485874446109,7,"Eastern",50.7492250646465,28.9921525213867,8.18096116418019,3.56715001608245,"Classical",4,4.92437698855065,"Low-Pitch",5,97.1113197645172
134,17.5002923398279,15.683595628012,6,24.9497919413261,5,"Gould",77.964312187396,36.7552643455565,38.1366928922944,6.49296159972437,"Pop",8,1.19749473151751,"Low-Pitch",1,72.4334074230865
135,17.8824344044551,34.0342536815442,1,36.0065559367649,6,"Merriam",87.1577528072521,33.3418079174589,12.2129654046148,8.73025415884331,"Country",2,7.86357185430825,"High-Pitch",5,100.878410199657
136,33.0648600379936,23.7546437387355,1,23.8473639427684,4,"Gould",53.613701928407,25.7319750834722,8.670564298518,3.58886367152445,"Classical",4,9.37632949510589,"Random",2,94.5459989737719
137,33.9419449912384,27.8169176252559,4,29.4032731372863,6,"Merriam",83.2248656312004,40.0378988869488,26.1114840279333,7.0011369639542,"Rock",5,9.51237177127041,"Random",2,111.346396668814
